TIME;CH1;CH2;CH3;CH4;CH5
9:32:27,30;112993;383221;-1;-1;non motor
9:32:27,20;112893;383185;-1;-1;non motor
9:32:27,10;112793;377528;-1;-1;non motor
9:32:27,00;112693;352003;-1;-1;non motor
9:32:26,90;112593;348240;-1;-1;non motor
9:32:26,80;112493;375158;-1;-1;non motor
9:32:26,70;112393;377917;-1;-1;non motor
9:32:26,60;112293;352354;-1;-1;non motor
9:32:26,50;112193;594947;-1;-1;non motor
9:32:26,40;112093;993835;-1;-1;non motor
9:32:26,28;111968;947312;-1;56,92;non motor
9:32:26,18;111868;586803;-1;49,86;non motor
9:32:26,10;111793;84132;-1;-1;non motor
9:32:25,98;111668;636637;-1;55,65;non motor
9:32:25,88;111568;1042849;-1;56,8;non motor
9:32:25,77;111468;1385931;61,05;-1;non motor
9:32:25,68;111368;901583;58,96;-1;non motor
9:32:25,58;111269;496342;64,71;-1;non motor
9:32:25,48;111168;386776;55,09;-1;non motor
9:32:25,38;111068;383790;54,4;-1;non motor
9:32:25,28;110968;383807;53,39;-1;non motor
9:32:25,18;110868;383764;49,05;-1;non motor
9:32:25,08;110768;383783;48,64;-1;non motor
9:32:24,98;110668;383811;51,48;-1;non motor
9:32:24,88;110569;383804;76,8;-1;non motor
9:32:24,80;110493;383774;-1;-1;non motor
9:32:24,70;110393;383796;-1;-1;non motor
9:32:24,60;110293;383784;-1;-1;non motor
9:32:24,50;110193;383766;-1;-1;non motor
9:32:24,40;110093;383791;-1;-1;non motor
9:32:24,30;109993;383823;-1;-1;non motor
9:32:24,20;109893;383849;-1;-1;non motor
9:32:24,10;109793;383929;-1;-1;non motor
9:32:24,00;109693;383915;-1;-1;non motor
9:32:23,90;109593;383889;-1;-1;non motor
