TIME;CH1;CH2;CH3;CH4;CH5
9:38:02,50;448193;387144;-1;-1;non motor
9:38:02,40;448093;387134;-1;-1;non motor
9:38:02,30;447993;387152;-1;-1;non motor
9:38:02,20;447893;387174;-1;-1;non motor
9:38:02,10;447793;387161;-1;-1;non motor
9:38:02,00;447693;387110;-1;-1;non motor
9:38:01,90;447593;387025;-1;-1;non motor
9:38:01,80;447493;387066;-1;-1;non motor
9:38:01,70;447393;387076;-1;-1;non motor
9:38:01,60;447293;387066;-1;-1;non motor
9:38:01,47;447168;387049;-1;56,92;non motor
9:38:01,37;447068;388151;-1;56,34;non motor
9:38:01,27;446968;475443;-1;56,65;non motor
9:38:01,17;446868;1023018;-1;50,73;non motor
9:38:01,07;446768;1667702;-1;50,56;non motor
9:38:00,97;446668;1855595;-1;48,91;non motor
9:38:00,87;446568;1837233;-1;52,94;non motor
9:38:00,77;446468;1849220;-1;50,9;non motor
9:38:00,67;446368;1904842;-1;48,52;non motor
9:38:00,57;446268;2000857;-1;49,12;non motor
9:38:00,50;446193;1695967;-1;-1;non motor
9:38:00,37;446068;1274564;50,16;-1;non motor
9:38:00,27;445968;737144;51,71;-1;non motor
9:38:00,17;445867;416608;44,08;-1;non motor
9:38:00,07;445767;387916;44,26;-1;non motor
9:37:59,97;445667;349958;43,25;-1;non motor
9:37:59,87;445567;293649;43,87;-1;non motor
9:37:59,77;445467;76953;44,66;-1;non motor
9:37:59,67;445367;100289;45,45;-1;non motor
9:37:59,57;445268;341623;48,65;-1;non motor
9:37:59,47;445168;349339;51;-1;non motor
9:37:59,37;445068;380036;56,46;-1;non motor
9:37:59,27;444968;387256;56,87;-1;non motor
9:37:59,17;444868;387192;58;-1;non motor
9:37:59,10;444793;387207;-1;-1;non motor
9:37:59,00;444693;387249;-1;-1;non motor
9:37:58,90;444593;387223;-1;-1;non motor
9:37:58,80;444493;387206;-1;-1;non motor
9:37:58,70;444393;387209;-1;-1;non motor
9:37:58,60;444293;387175;-1;-1;non motor
9:37:58,50;444193;387200;-1;-1;non motor
9:37:58,40;444093;387191;-1;-1;non motor
9:37:58,30;443993;387180;-1;-1;non motor
9:37:58,20;443893;387210;-1;-1;non motor
