TIME;CH1;CH2;CH3;CH4;CH5
9:18:34,21;212693;391447;-1;-1;non motor
9:18:34,11;212593;391518;-1;-1;non motor
9:18:34,00;212493;391529;-1;-1;non motor
9:18:33,91;212393;391535;-1;-1;non motor
9:18:33,81;212293;391464;-1;-1;non motor
9:18:33,71;212193;391447;-1;-1;non motor
9:18:33,61;212093;391530;-1;-1;non motor
9:18:33,51;211993;391487;-1;-1;non motor
9:18:33,40;211893;391319;-1;-1;non motor
9:18:33,30;211793;393384;-1;-1;non motor
9:18:33,18;211669;393404;65,74;-1;non motor
9:18:33,11;211593;380228;-1;-1;non motor
9:18:32,98;211468;362102;58,16;-1;non motor
9:18:32,88;211368;368952;56,47;-1;non motor
9:18:32,78;211268;394632;56,75;-1;non motor
9:18:32,68;211168;280416;52,05;-1;non motor
9:18:32,58;211068;771655;48,47;-1;non motor
9:18:32,48;210968;1983353;51,21;-1;non motor
9:18:32,38;210868;2461579;53,25;-1;non motor
9:18:32,28;210768;2465093;55,46;-1;non motor
9:18:32,16;210644;2492614;54,09;73,33;non motor
9:18:32,08;210568;2519885;50,01;-1;non motor
9:18:31,98;210469;2397888;-1;66,47;non motor
9:18:31,88;210368;1833101;-1;56,51;non motor
9:18:31,78;210268;790981;-1;51,23;non motor
9:18:31,68;210168;404165;-1;48,12;non motor
9:18:31,58;210068;391045;-1;50,75;non motor
9:18:31,48;209968;391109;-1;57,64;non motor
9:18:31,38;209868;391097;-1;58,62;non motor
9:18:31,28;209768;391035;-1;50,4;non motor
9:18:31,18;209669;391061;-1;77,72;non motor
9:18:31,08;209568;391046;-1;61,86;non motor
9:18:31,01;209493;391023;-1;-1;non motor
9:18:30,91;209393;390975;-1;-1;non motor
9:18:30,81;209293;390971;-1;-1;non motor
9:18:30,71;209193;390906;-1;-1;non motor
9:18:30,60;209093;390886;-1;-1;non motor
9:18:30,51;208993;390821;-1;-1;non motor
9:18:30,41;208893;390845;-1;-1;non motor
9:18:30,30;208793;390808;-1;-1;non motor
9:18:30,21;208693;390795;-1;-1;non motor
9:18:30,11;208593;390779;-1;-1;non motor
