TIME;CH1;CH2;CH3;CH4;CH5
9:18:45,81;224293;392151;-1;-1;non motor
9:18:45,71;224193;392124;-1;-1;non motor
9:18:45,60;224093;392165;-1;-1;non motor
9:18:45,51;223993;392129;-1;-1;non motor
9:18:45,40;223893;392133;-1;-1;non motor
9:18:45,31;223793;392116;-1;-1;non motor
9:18:45,21;223693;392110;-1;-1;non motor
9:18:45,11;223593;392076;-1;-1;non motor
9:18:45,01;223493;392161;-1;-1;non motor
9:18:44,90;223393;392050;-1;-1;non motor
9:18:44,78;223269;391966;71,4;-1;non motor
9:18:44,68;223169;391823;67,98;-1;non motor
9:18:44,58;223069;391263;66,28;-1;non motor
9:18:44,48;222968;425307;57,59;-1;non motor
9:18:44,38;222868;967734;50,51;-1;non motor
9:18:44,28;222767;2269985;44,47;-1;non motor
9:18:44,18;222668;2813287;50,01;-1;non motor
9:18:44,08;222568;2661798;54,59;-1;non motor
9:18:43,98;222468;2627883;63,33;-1;non motor
9:18:43,88;222369;2681706;64,04;-1;non motor
9:18:43,76;222245;2596626;69,66;66,18;non motor
9:18:43,66;222145;2413277;75,79;58,62;non motor
9:18:43,58;222068;1188014;-1;56,65;non motor
9:18:43,48;221968;461285;-1;55,31;non motor
9:18:43,38;221868;391969;-1;56,63;non motor
9:18:43,28;221768;391981;-1;55,65;non motor
9:18:43,18;221668;392020;-1;54,98;non motor
9:18:43,08;221568;391987;-1;52,77;non motor
9:18:42,98;221468;391982;-1;51,4;non motor
9:18:42,88;221368;392016;-1;56,65;non motor
9:18:42,81;221293;392041;-1;-1;non motor
9:18:42,71;221193;392025;-1;-1;non motor
9:18:42,61;221093;392008;-1;-1;non motor
9:18:42,51;220993;391900;-1;-1;non motor
9:18:42,41;220893;391899;-1;-1;non motor
9:18:42,31;220793;391910;-1;-1;non motor
9:18:42,21;220693;391924;-1;-1;non motor
9:18:42,11;220593;391941;-1;-1;non motor
9:18:42,00;220493;391906;-1;-1;non motor
9:18:41,91;220393;391910;-1;-1;non motor
