TIME;CH1;CH2;CH3;CH4;CH5
9:35:29,80;295493;386143;-1;-1;non motor
9:35:29,70;295393;386371;-1;-1;non motor
9:35:29,60;295293;386418;-1;-1;non motor
9:35:29,50;295193;386354;-1;-1;non motor
9:35:29,40;295093;386448;-1;-1;non motor
9:35:29,30;294993;387013;-1;-1;non motor
9:35:29,20;294893;387531;-1;-1;non motor
9:35:29,10;294793;416115;-1;-1;non motor
9:35:29,00;294693;440806;-1;-1;non motor
9:35:28,90;294593;393416;-1;-1;non motor
9:35:28,77;294468;384575;56,27;-1;non motor
9:35:28,67;294368;449626;51,18;-1;non motor
9:35:28,57;294268;744925;49,98;-1;non motor
9:35:28,47;294167;1047115;45,84;-1;non motor
9:35:28,37;294067;202581;43,85;-1;non motor
9:35:28,27;293967;-131128;41,49;-1;non motor
9:35:28,20;293893;115006;-1;-1;non motor
9:35:28,07;293767;152681;46,06;-1;non motor
9:35:27,97;293668;419474;50,16;-1;non motor
9:35:27,90;293593;705014;-1;-1;non motor
9:35:27,77;293468;-143149;-1;60,01;non motor
9:35:27,67;293368;-35944;-1;47,51;non motor
9:35:27,57;293268;452978;-1;50,22;non motor
9:35:27,47;293168;51825;-1;52,6;non motor
9:35:27,37;293068;-160476;-1;56,66;non motor
9:35:27,27;292968;49003;-1;56,65;non motor
9:35:27,20;292893;55402;-1;-1;non motor
9:35:27,07;292768;56919;-1;63,23;non motor
9:35:27,00;292693;55746;-1;-1;non motor
9:35:26,90;292593;55201;-1;-1;non motor
9:35:26,80;292493;55370;-1;-1;non motor
9:35:26,70;292393;57152;-1;-1;non motor
9:35:26,60;292293;58446;-1;-1;non motor
9:35:26,50;292193;55865;-1;-1;non motor
9:35:26,40;292093;53201;-1;-1;non motor
9:35:26,30;291993;55553;-1;-1;non motor
9:35:26,20;291893;55051;-1;-1;non motor
9:35:26,10;291793;56468;-1;-1;non motor
