TIME;CH1;CH2;CH3;CH4;CH5
9:25:36,60;635093;383816;-1;-1;non motor
9:25:36,50;634993;383695;-1;-1;non motor
9:25:36,40;634893;383527;-1;-1;non motor
9:25:36,30;634793;383753;-1;-1;non motor
9:25:36,20;634693;383907;-1;-1;non motor
9:25:36,10;634593;383829;-1;-1;non motor
9:25:36,00;634493;383827;-1;-1;non motor
9:25:35,90;634393;383975;-1;-1;non motor
9:25:35,80;634293;383882;-1;-1;non motor
9:25:35,70;634193;383501;-1;-1;non motor
9:25:35,58;634069;387672;-1;73,76;non motor
9:25:35,48;633969;610632;-1;68,86;non motor
9:25:35,38;633868;1655165;-1;57,74;non motor
9:25:35,28;633768;2639873;-1;51,91;non motor
9:25:35,18;633668;2769019;-1;52,6;non motor
9:25:35,08;633568;2652810;-1;50,37;non motor
9:25:34,98;633468;2714450;-1;61,98;non motor
9:25:34,88;633369;2880405;-1;64,36;non motor
9:25:34,78;633269;2615804;-1;68,72;non motor
9:25:34,70;633193;1987967;-1;-1;non motor
9:25:34,58;633068;988612;60,52;-1;non motor
9:25:34,48;632968;434074;56,6;-1;non motor
9:25:34,38;632868;386449;51,19;-1;non motor
9:25:34,28;632768;386308;54,25;-1;non motor
9:25:34,18;632668;386202;49,67;-1;non motor
9:25:34,07;632568;386031;50,51;-1;non motor
9:25:33,97;632467;386031;45,67;-1;non motor
9:25:33,87;632367;386316;38,74;-1;non motor
9:25:33,80;632293;386272;-1;-1;non motor
9:25:33,68;632168;385816;57,44;-1;non motor
9:25:33,60;632093;385714;-1;-1;non motor
9:25:33,48;631969;385625;64,18;-1;non motor
9:25:33,40;631893;385594;-1;-1;non motor
9:25:33,30;631793;385403;-1;-1;non motor
9:25:33,20;631693;385642;-1;-1;non motor
9:25:33,10;631593;385439;-1;-1;non motor
9:25:33,00;631493;385313;-1;-1;non motor
9:25:32,90;631393;385400;-1;-1;non motor
9:25:32,80;631293;385270;-1;-1;non motor
9:25:32,70;631193;385141;-1;-1;non motor
9:25:32,60;631093;385284;-1;-1;non motor
9:25:32,50;630993;385207;-1;-1;non motor
