TIME;CH1;CH2;CH3;CH4;CH5
9:37:58,40;444093;387191;-1;-1;non motor
9:37:58,30;443993;387180;-1;-1;non motor
9:37:58,20;443893;387210;-1;-1;non motor
9:37:58,10;443793;387183;-1;-1;non motor
9:37:58,00;443693;387185;-1;-1;non motor
9:37:57,90;443593;387171;-1;-1;non motor
9:37:57,80;443493;387135;-1;-1;non motor
9:37:57,70;443393;387123;-1;-1;non motor
9:37:57,60;443293;387118;-1;-1;non motor
9:37:57,50;443193;387131;-1;-1;non motor
9:37:57,37;443068;387134;61,91;-1;non motor
9:37:57,27;442968;391371;60,8;-1;non motor
9:37:57,17;442868;543932;56,6;-1;non motor
9:37:57,07;442768;1232138;48,47;-1;non motor
9:37:56,97;442667;1867952;44,66;-1;non motor
9:37:56,87;442568;1972708;48,47;-1;non motor
9:37:56,77;442468;1896943;56,44;-1;non motor
9:37:56,67;442368;1813042;58,28;-1;non motor
9:37:56,57;442268;1734630;62,48;-1;non motor
9:37:56,50;442193;1748291;-1;-1;non motor
9:37:56,40;442093;1672812;-1;-1;non motor
9:37:56,27;441968;1152808;-1;58,07;non motor
9:37:56,17;441868;605438;-1;57,78;non motor
9:37:56,07;441769;406928;-1;67,49;non motor
9:37:55,97;441668;386932;-1;53,8;non motor
9:37:55,87;441568;386713;-1;56,17;non motor
9:37:55,77;441468;386867;-1;55,84;non motor
9:37:55,67;441368;386921;-1;54,14;non motor
9:37:55,57;441268;387243;-1;52,94;non motor
9:37:55,47;441168;387159;-1;54,31;non motor
9:37:55,40;441093;387159;-1;-1;non motor
9:37:55,30;440993;387215;-1;-1;non motor
9:37:55,20;440893;387273;-1;-1;non motor
9:37:55,10;440793;387256;-1;-1;non motor
9:37:55,00;440693;387237;-1;-1;non motor
9:37:54,90;440593;387289;-1;-1;non motor
9:37:54,80;440493;387318;-1;-1;non motor
9:37:54,70;440393;387216;-1;-1;non motor
9:37:54,60;440293;387197;-1;-1;non motor
9:37:54,50;440193;387231;-1;-1;non motor
