TIME;CH1;CH2;CH3;CH4;CH5
9:18:11,71;190193;387456;-1;-1;non motor
9:18:11,61;190093;387422;-1;-1;non motor
9:18:11,51;189993;387437;-1;-1;non motor
9:18:11,40;189893;387460;-1;-1;non motor
9:18:11,31;189793;387443;-1;-1;non motor
9:18:11,21;189693;387439;-1;-1;non motor
9:18:11,11;189593;387432;-1;-1;non motor
9:18:11,01;189493;387691;-1;-1;non motor
9:18:10,91;189393;388165;-1;-1;non motor
9:18:10,81;189293;389400;-1;-1;non motor
9:18:10,68;189169;379702;72,03;-1;non motor
9:18:10,58;189069;369807;70,06;-1;non motor
9:18:10,48;188969;507759;66,28;-1;non motor
9:18:10,38;188868;461776;61,93;-1;non motor
9:18:10,28;188768;319266;51,36;-1;non motor
9:18:10,18;188667;1149814;43,27;-1;non motor
9:18:10,11;188593;2531934;-1;-1;non motor
9:18:09,98;188468;2758021;50,85;-1;non motor
9:18:09,88;188368;2682799;56,75;-1;non motor
9:18:09,76;188244;2779393;64,88;63,4;non motor
9:18:09,66;188145;2771097;70,78;59,48;non motor
9:18:09,61;188093;1865019;-1;-1;non motor
9:18:09,48;187968;787042;-1;58,77;non motor
9:18:09,38;187868;387606;-1;56,8;non motor
9:18:09,28;187768;373234;-1;54,98;non motor
9:18:09,18;187668;373646;-1;52,6;non motor
9:18:09,08;187568;371791;-1;51,42;non motor
9:18:08,98;187468;370673;-1;48,72;non motor
9:18:08,88;187368;370507;-1;51,91;non motor
9:18:08,78;187269;371200;-1;68,33;non motor
9:18:08,68;187169;371436;-1;70,49;non motor
9:18:08,61;187093;370467;-1;-1;non motor
9:18:08,50;186993;369522;-1;-1;non motor
9:18:08,41;186893;370730;-1;-1;non motor
9:18:08,31;186793;372027;-1;-1;non motor
9:18:08,21;186693;370783;-1;-1;non motor
9:18:08,11;186593;371591;-1;-1;non motor
9:18:08,01;186493;371526;-1;-1;non motor
9:18:07,91;186393;371818;-1;-1;non motor
9:18:07,81;186293;370408;-1;-1;non motor
9:18:07,71;186193;370006;-1;-1;non motor
