TIME;CH1;CH2;CH3;CH4;CH5
9:26:11,40;669893;373021;-1;-1;non motor
9:26:11,30;669793;373038;-1;-1;non motor
9:26:11,20;669693;373196;-1;-1;non motor
9:26:11,10;669593;373653;-1;-1;non motor
9:26:11,00;669493;374187;-1;-1;non motor
9:26:10,90;669393;374607;-1;-1;non motor
9:26:10,80;669293;375188;-1;-1;non motor
9:26:10,70;669193;375566;-1;-1;non motor
9:26:10,60;669093;374719;-1;-1;non motor
9:26:10,50;668993;379734;-1;-1;non motor
9:26:10,38;668868;397025;59,41;-1;non motor
9:26:10,28;668768;391857;59,82;-1;non motor
9:26:10,18;668668;473097;56,46;-1;non motor
9:26:10,08;668568;2311274;60,93;-1;non motor
9:26:09,97;668467;2872422;45,22;-1;non motor
9:26:09,87;668367;2812036;46,05;-1;non motor
9:26:09,78;668268;2703418;55,94;-1;non motor
9:26:09,67;668168;2771353;56,6;-1;non motor
9:26:09,58;668068;2930454;56,6;-1;non motor
9:26:09,48;667968;2983044;58,14;-1;non motor
9:26:09,40;667893;2852231;-1;-1;non motor
9:26:09,30;667793;2387461;-1;-1;non motor
9:26:09,18;667669;1468127;-1;70,19;non motor
9:26:09,08;667568;589520;-1;60,85;non motor
9:26:08,98;667468;360237;-1;55,65;non motor
9:26:08,88;667368;380109;-1;63,66;non motor
9:26:08,78;667268;381230;-1;49,29;non motor
9:26:08,68;667168;381576;-1;50,04;non motor
9:26:08,57;667068;378346;-1;49,49;non motor
9:26:08,47;666968;375255;-1;48,69;non motor
9:26:08,37;666868;372928;-1;56,77;non motor
9:26:08,28;666769;373507;-1;67,98;non motor
9:26:08,18;666669;373369;-1;68,57;non motor
9:26:08,10;666593;373685;-1;-1;non motor
9:26:08,00;666493;373465;-1;-1;non motor
9:26:07,90;666393;373223;-1;-1;non motor
9:26:07,80;666293;373202;-1;-1;non motor
9:26:07,70;666193;373320;-1;-1;non motor
9:26:07,60;666093;373164;-1;-1;non motor
9:26:07,50;665993;372859;-1;-1;non motor
9:26:07,40;665893;372110;-1;-1;non motor
9:26:07,30;665793;372438;-1;-1;non motor
9:26:07,20;665693;373351;-1;-1;non motor
