TIME;CH1;CH2;CH3;CH4;CH5
9:32:56,20;141893;379741;-1;-1;non motor
9:32:56,10;141793;382422;-1;-1;non motor
9:32:56,00;141693;383056;-1;-1;non motor
9:32:55,90;141593;383293;-1;-1;non motor
9:32:55,80;141493;383285;-1;-1;non motor
9:32:55,70;141393;383626;-1;-1;non motor
9:32:55,60;141293;410717;-1;-1;non motor
9:32:55,50;141193;496053;-1;-1;non motor
9:32:55,40;141093;402088;-1;-1;non motor
9:32:55,30;140993;426560;-1;-1;non motor
9:32:55,18;140868;705661;50,49;-1;non motor
9:32:55,08;140767;551360;46,25;-1;non motor
9:32:54,97;140668;530357;47,85;-1;non motor
9:32:54,87;140567;844161;45,24;-1;non motor
9:32:54,78;140467;1362253;45,86;-1;non motor
9:32:54,68;140368;1381996;47,25;-1;non motor
9:32:54,58;140267;1360880;44,85;-1;non motor
9:32:54,48;140167;1545557;43,65;-1;non motor
9:32:54,38;140068;1627387;49,99;-1;non motor
9:32:54,30;139993;1216399;-1;-1;non motor
9:32:54,17;139868;667607;-1;49,1;non motor
9:32:54,08;139768;404302;-1;49,1;non motor
9:32:53,98;139668;385325;-1;49,86;non motor
9:32:53,88;139568;385244;-1;56,63;non motor
9:32:53,78;139468;385198;-1;57,47;non motor
9:32:53,70;139393;385296;-1;-1;non motor
9:32:53,58;139269;385295;-1;79,51;non motor
9:32:53,50;139193;385265;-1;-1;non motor
9:32:53,40;139093;385268;-1;-1;non motor
9:32:53,30;138993;385210;-1;-1;non motor
9:32:53,20;138893;385203;-1;-1;non motor
9:32:53,10;138793;385259;-1;-1;non motor
9:32:53,00;138693;385320;-1;-1;non motor
9:32:52,90;138593;385329;-1;-1;non motor
9:32:52,80;138493;385294;-1;-1;non motor
9:32:52,70;138393;385270;-1;-1;non motor
9:32:52,60;138293;385279;-1;-1;non motor
