TIME;CH1;CH2;CH3;CH4;CH5
9:35:21,30;286993;119666;-1;-1;non motor
9:35:21,20;286893;120397;-1;-1;non motor
9:35:21,10;286793;117658;-1;-1;non motor
9:35:21,00;286693;116908;-1;-1;non motor
9:35:20,90;286593;117081;-1;-1;non motor
9:35:20,80;286493;60569;-1;-1;non motor
9:35:20,70;286393;-91174;-1;-1;non motor
9:35:20,60;286293;163606;-1;-1;non motor
9:35:20,50;286193;117655;-1;-1;non motor
9:35:20,40;286093;525468;-1;-1;non motor
9:35:20,27;285969;610064;71,82;-1;non motor
9:35:20,17;285868;387527;58,98;-1;non motor
9:35:20,07;285768;460786;54,74;-1;non motor
9:35:19,97;285668;179031;51,18;-1;non motor
9:35:19,87;285567;929731;44,47;-1;non motor
9:35:19,77;285468;1225935;48,45;-1;non motor
9:35:19,67;285368;395837;55,09;-1;non motor
9:35:19,57;285268;203490;59,39;-1;non motor
9:35:19,47;285169;483442;67,13;-1;non motor
9:35:19,40;285093;1146513;-1;-1;non motor
9:35:19,27;284969;954450;-1;71,65;non motor
9:35:19,17;284868;970883;-1;58,04;non motor
9:35:19,07;284768;788615;-1;59,6;non motor
9:35:18,97;284668;368463;-1;56,78;non motor
9:35:18,87;284568;409126;-1;54,3;non motor
9:35:18,77;284468;365811;-1;51,91;non motor
9:35:18,67;284368;105177;-1;52,08;non motor
9:35:18,57;284269;62840;-1;70,92;non motor
9:35:18,47;284169;65520;-1;72,78;non motor
9:35:18,38;284070;64236;-1;82,77;non motor
9:35:18,30;283993;65869;-1;-1;non motor
9:35:18,20;283893;65640;-1;-1;non motor
9:35:18,10;283793;63069;-1;-1;non motor
9:35:18,00;283693;64221;-1;-1;non motor
9:35:17,90;283593;63114;-1;-1;non motor
9:35:17,80;283493;65792;-1;-1;non motor
9:35:17,70;283393;67980;-1;-1;non motor
9:35:17,60;283293;62504;-1;-1;non motor
9:35:17,50;283193;63722;-1;-1;non motor
9:35:17,40;283093;60962;-1;-1;non motor
