TIME;CH1;CH2;CH3;CH4;CH5
9:35:52,70;318393;383801;-1;-1;non motor
9:35:52,60;318293;383812;-1;-1;non motor
9:35:52,50;318193;383849;-1;-1;non motor
9:35:52,40;318093;383826;-1;-1;non motor
9:35:52,30;317993;383803;-1;-1;non motor
9:35:52,20;317893;383753;-1;-1;non motor
9:35:52,10;317793;383670;-1;-1;non motor
9:35:52,00;317693;383823;-1;-1;non motor
9:35:51,90;317593;383845;-1;-1;non motor
9:35:51,80;317493;383752;-1;-1;non motor
9:35:51,67;317368;383779;-1;61,71;non motor
9:35:51,57;317268;411472;-1;57,9;non motor
9:35:51,47;317168;787412;-1;52,75;non motor
9:35:51,37;317068;1422869;-1;51,74;non motor
9:35:51,27;316968;1526565;-1;50,04;non motor
9:35:51,17;316868;1440827;-1;50,37;non motor
9:35:51,05;316744;1454469;72,63;50,71;non motor
9:35:50,97;316668;1529527;-1;51,74;non motor
9:35:50,85;316544;1164018;69,22;51,91;non motor
9:35:50,77;316468;556599;51,02;-1;non motor
9:35:50,67;316367;387019;46,87;-1;non motor
9:35:50,57;316267;384838;45,05;-1;non motor
9:35:50,47;316167;383271;43,25;-1;non motor
9:35:50,37;316067;381824;42,86;-1;non motor
9:35:50,27;315968;384146;50,49;-1;non motor
9:35:50,17;315867;384056;46,25;-1;non motor
9:35:50,07;315768;383717;49,99;-1;non motor
9:35:50,00;315693;383748;-1;-1;non motor
9:35:49,87;315568;383724;56,73;-1;non motor
9:35:49,80;315493;383753;-1;-1;non motor
9:35:49,70;315393;383710;-1;-1;non motor
9:35:49,60;315293;383696;-1;-1;non motor
9:35:49,50;315193;383777;-1;-1;non motor
9:35:49,40;315093;383805;-1;-1;non motor
9:35:49,30;314993;383785;-1;-1;non motor
9:35:49,20;314893;383830;-1;-1;non motor
9:35:49,10;314793;383851;-1;-1;non motor
9:35:49,00;314693;383845;-1;-1;non motor
9:35:48,90;314593;383808;-1;-1;non motor
