TIME;CH1;CH2;CH3;CH4;CH5
9:38:07,20;452893;387496;-1;-1;non motor
9:38:07,10;452793;387523;-1;-1;non motor
9:38:07,00;452693;387505;-1;-1;non motor
9:38:06,90;452593;387466;-1;-1;non motor
9:38:06,80;452493;387441;-1;-1;non motor
9:38:06,70;452393;387438;-1;-1;non motor
9:38:06,60;452293;387392;-1;-1;non motor
9:38:06,50;452193;387476;-1;-1;non motor
9:38:06,40;452093;387521;-1;-1;non motor
9:38:06,30;451993;387482;-1;-1;non motor
9:38:06,17;451869;387474;72,99;-1;non motor
9:38:06,07;451768;387412;61,77;-1;non motor
9:38:05,97;451668;387325;59,25;-1;non motor
9:38:05,87;451568;387699;56,6;-1;non motor
9:38:05,77;451468;442653;51,69;-1;non motor
9:38:05,67;451368;927869;49,82;-1;non motor
9:38:05,57;451268;1677238;48,45;-1;non motor
9:38:05,47;451168;1980626;50,85;-1;non motor
9:38:05,37;451068;1989461;55,94;-1;non motor
9:38:05,27;450968;1902809;62,34;-1;non motor
9:38:05,17;450869;1909793;65,56;-1;non motor
9:38:05,05;450745;1996368;69,08;61,28;non motor
9:38:04,95;450645;1625094;71,4;59,66;non motor
9:38:04,87;450568;1059888;-1;60,85;non motor
9:38:04,77;450468;732709;-1;57,64;non motor
9:38:04,67;450368;453391;-1;56,35;non motor
9:38:04,57;450268;388479;-1;54,81;non motor
9:38:04,47;450168;387366;-1;53,44;non motor
9:38:04,37;450068;387376;-1;53,44;non motor
9:38:04,27;449968;387381;-1;53,97;non motor
9:38:04,17;449868;387307;-1;54,64;non motor
9:38:04,07;449768;387281;-1;56,78;non motor
9:38:03,97;449668;387263;-1;52,77;non motor
9:38:03,87;449568;387280;-1;56,8;non motor
9:38:03,80;449493;387239;-1;-1;non motor
9:38:03,70;449393;387277;-1;-1;non motor
9:38:03,60;449293;387227;-1;-1;non motor
9:38:03,50;449193;387139;-1;-1;non motor
9:38:03,40;449093;387167;-1;-1;non motor
9:38:03,30;448993;387219;-1;-1;non motor
9:38:03,20;448893;387190;-1;-1;non motor
9:38:03,10;448793;387170;-1;-1;non motor
9:38:03,00;448693;387177;-1;-1;non motor
9:38:02,90;448593;387194;-1;-1;non motor
