TIME;CH1;CH2;CH3;CH4;CH5
9:18:17,41;195893;378189;-1;-1;non motor
9:18:17,31;195793;378510;-1;-1;non motor
9:18:17,21;195693;378061;-1;-1;non motor
9:18:17,11;195593;286436;-1;-1;non motor
9:18:17,01;195493;365352;-1;-1;non motor
9:18:16,91;195393;423214;-1;-1;non motor
9:18:16,81;195293;331682;-1;-1;non motor
9:18:16,71;195193;311140;-1;-1;non motor
9:18:16,61;195093;309699;-1;-1;non motor
9:18:16,50;194993;300891;-1;-1;non motor
9:18:16,38;194869;347014;-1;66,22;non motor
9:18:16,28;194769;492512;-1;68,31;non motor
9:18:16,18;194668;865497;-1;59,6;non motor
9:18:16,08;194568;2061116;-1;48,12;non motor
9:18:15,98;194467;2598348;-1;43,3;non motor
9:18:15,88;194367;2515731;-1;45,33;non motor
9:18:15,78;194268;2586883;-1;48,12;non motor
9:18:15,68;194168;2728462;-1;53,11;non motor
9:18:15,58;194068;2701364;-1;56,49;non motor
9:18:15,48;193969;2259648;74,19;-1;non motor
9:18:15,38;193869;1590743;70,69;-1;non motor
9:18:15,28;193768;668822;59,7;-1;non motor
9:18:15,18;193668;277431;55,29;-1;non motor
9:18:15,08;193568;269354;54,78;-1;non motor
9:18:14,98;193468;115852;53,25;-1;non motor
9:18:14,88;193368;232697;50,35;-1;non motor
9:18:14,78;193268;340930;49,84;-1;non motor
9:18:14,68;193167;303702;45,88;-1;non motor
9:18:14,58;193069;385116;78,74;-1;non motor
9:18:14,48;192969;387707;71,5;-1;non motor
9:18:14,38;192869;387728;76,32;-1;non motor
9:18:14,28;192769;387716;77,12;-1;non motor
9:18:14,21;192693;387682;-1;-1;non motor
9:18:14,11;192593;387699;-1;-1;non motor
9:18:14,01;192493;387682;-1;-1;non motor
9:18:13,91;192393;387709;-1;-1;non motor
9:18:13,81;192293;387708;-1;-1;non motor
9:18:13,71;192193;387682;-1;-1;non motor
9:18:13,61;192093;387655;-1;-1;non motor
9:18:13,51;191993;387670;-1;-1;non motor
9:18:13,41;191893;387699;-1;-1;non motor
9:18:13,31;191793;387595;-1;-1;non motor
