TIME;CH1;CH2;CH3;CH4;CH5
9:35:33,90;299593;385915;-1;-1;non motor
9:35:33,80;299493;385947;-1;-1;non motor
9:35:33,70;299393;385885;-1;-1;non motor
9:35:33,60;299293;385867;-1;-1;non motor
9:35:33,50;299193;385873;-1;-1;non motor
9:35:33,40;299093;385949;-1;-1;non motor
9:35:33,30;298993;386025;-1;-1;non motor
9:35:33,20;298893;386065;-1;-1;non motor
9:35:33,10;298793;385978;-1;-1;non motor
9:35:33,00;298693;386088;-1;-1;non motor
9:35:32,88;298569;382176;-1;73,69;non motor
9:35:32,77;298469;404426;-1;67,31;non motor
9:35:32,67;298368;785414;-1;60,57;non motor
9:35:32,57;298268;1398595;-1;55,67;non motor
9:35:32,47;298168;1500571;-1;49,87;non motor
9:35:32,37;298068;1444318;-1;50,04;non motor
9:35:32,27;297968;1461736;-1;58,19;non motor
9:35:32,17;297869;1515183;-1;64,5;non motor
9:35:32,07;297769;1307088;-1;69,54;non motor
9:35:31,97;297668;665493;61,21;-1;non motor
9:35:31,87;297568;381377;54,91;-1;non motor
9:35:31,77;297468;377125;51,18;-1;non motor
9:35:31,67;297368;308611;49,05;-1;non motor
9:35:31,57;297267;361182;45,07;-1;non motor
9:35:31,47;297167;408554;41,73;-1;non motor
9:35:31,37;297068;385806;48,26;-1;non motor
9:35:31,27;296968;385802;56,46;-1;non motor
9:35:31,17;296869;385863;64,74;-1;non motor
9:35:31,10;296793;385760;-1;-1;non motor
9:35:31,00;296693;385655;-1;-1;non motor
9:35:30,90;296593;385777;-1;-1;non motor
9:35:30,80;296493;385816;-1;-1;non motor
9:35:30,70;296393;385790;-1;-1;non motor
9:35:30,60;296293;385823;-1;-1;non motor
9:35:30,50;296193;385983;-1;-1;non motor
9:35:30,40;296093;386038;-1;-1;non motor
9:35:30,30;295993;386024;-1;-1;non motor
9:35:30,20;295893;386043;-1;-1;non motor
