TIME;CH1;CH2;CH3;CH4;CH5
9:35:24,70;290393;56532;-1;-1;non motor
9:35:24,60;290293;55548;-1;-1;non motor
9:35:24,50;290193;56649;-1;-1;non motor
9:35:24,40;290093;54541;-1;-1;non motor
9:35:24,30;289993;55562;-1;-1;non motor
9:35:24,20;289893;55004;-1;-1;non motor
9:35:24,10;289793;59737;-1;-1;non motor
9:35:24,00;289693;55644;-1;-1;non motor
9:35:23,90;289593;79411;-1;-1;non motor
9:35:23,80;289493;95976;-1;-1;non motor
9:35:23,67;289368;110700;-1;57,62;non motor
9:35:23,57;289268;98779;-1;56,51;non motor
9:35:23,47;289168;74156;-1;51,06;non motor
9:35:23,37;289068;75966;-1;53,46;non motor
9:35:23,27;288968;161314;-1;50,22;non motor
9:35:23,15;288844;234785;73,71;53,78;non motor
9:35:23,05;288744;143362;72,63;52,24;non motor
9:35:22,97;288668;-198245;56,6;-1;non motor
9:35:22,87;288568;-288741;52,03;-1;non motor
9:35:22,77;288468;133031;49,99;-1;non motor
9:35:22,67;288368;481259;50,16;-1;non motor
9:35:22,57;288268;203787;50,83;-1;non motor
9:35:22,47;288168;-121507;50,32;-1;non motor
9:35:22,37;288068;94182;49,99;-1;non motor
9:35:22,27;287968;122136;56,73;-1;non motor
9:35:22,17;287868;118308;56,46;-1;non motor
9:35:22,10;287793;121642;-1;-1;non motor
9:35:22,00;287693;121439;-1;-1;non motor
9:35:21,90;287593;119092;-1;-1;non motor
9:35:21,80;287493;116856;-1;-1;non motor
9:35:21,70;287393;119340;-1;-1;non motor
9:35:21,60;287293;118882;-1;-1;non motor
9:35:21,50;287193;118175;-1;-1;non motor
9:35:21,40;287093;116983;-1;-1;non motor
9:35:21,30;286993;119666;-1;-1;non motor
9:35:21,20;286893;120397;-1;-1;non motor
