TIME;CH1;CH2;CH3;CH4;CH5
9:25:15,40;613893;376519;-1;-1;non motor
9:25:15,30;613793;376667;-1;-1;non motor
9:25:15,20;613693;377230;-1;-1;non motor
9:25:15,10;613593;378001;-1;-1;non motor
9:25:15,00;613493;338478;-1;-1;non motor
9:25:14,90;613393;136784;-1;-1;non motor
9:25:14,80;613293;310817;-1;-1;non motor
9:25:14,70;613193;137907;-1;-1;non motor
9:25:14,60;613093;142829;-1;-1;non motor
9:25:14,50;612993;411592;-1;-1;non motor
9:25:14,38;612869;299920;67,26;-1;non motor
9:25:14,28;612768;334845;63,06;-1;non motor
9:25:14,18;612668;357383;56,46;-1;non motor
9:25:14,08;612568;398124;61,38;-1;non motor
9:25:13,98;612468;189068;49,84;-1;non motor
9:25:13,88;612367;2146902;45,26;-1;non motor
9:25:13,78;612267;2634958;44,86;-1;non motor
9:25:13,68;612168;2566697;49,82;-1;non motor
9:25:13,58;612068;2667618;59,82;-1;non motor
9:25:13,48;611968;2650622;59,12;-1;non motor
9:25:13,38;611868;2504805;61,52;-1;non motor
9:25:13,28;611769;2368534;70,5;-1;non motor
9:25:13,18;611669;1841634;-1;69,9;non motor
9:25:13,08;611568;1218142;-1;56,63;non motor
9:25:12,98;611468;830767;-1;56,77;non motor
9:25:12,88;611368;612988;-1;56,77;non motor
9:25:12,78;611268;501667;-1;52,75;non motor
9:25:12,68;611168;688901;-1;53,25;non motor
9:25:12,58;611068;547216;-1;52,07;non motor
9:25:12,48;610968;202588;-1;52,75;non motor
9:25:12,38;610868;-4137;-1;51,57;non motor
9:25:12,28;610768;317311;-1;52,07;non motor
9:25:12,20;610693;101595;-1;-1;non motor
9:25:12,08;610569;66131;-1;72,85;non motor
9:25:11,98;610469;67043;-1;73,92;non motor
9:25:11,90;610393;72436;-1;-1;non motor
9:25:11,78;610269;63349;-1;80,09;non motor
9:25:11,70;610193;66732;-1;-1;non motor
9:25:11,60;610093;70798;-1;-1;non motor
9:25:11,50;609993;68776;-1;-1;non motor
9:25:11,40;609893;67960;-1;-1;non motor
9:25:11,30;609793;69660;-1;-1;non motor
9:25:11,20;609693;69933;-1;-1;non motor
9:25:11,10;609593;69707;-1;-1;non motor
9:25:11,00;609493;74855;-1;-1;non motor
9:25:10,90;609393;63477;-1;-1;non motor
9:25:10,80;609293;64855;-1;-1;non motor
