TIME;CH1;CH2;CH3;CH4;CH5
9:25:44,80;643293;383865;-1;-1;non motor
9:25:44,70;643193;383716;-1;-1;non motor
9:25:44,60;643093;383751;-1;-1;non motor
9:25:44,50;642993;383949;-1;-1;non motor
9:25:44,40;642893;383724;-1;-1;non motor
9:25:44,30;642793;383696;-1;-1;non motor
9:25:44,20;642693;385049;-1;-1;non motor
9:25:44,10;642593;387512;-1;-1;non motor
9:25:44,00;642493;386452;-1;-1;non motor
9:25:43,90;642393;386112;-1;-1;non motor
9:25:43,78;642268;386006;60,09;-1;non motor
9:25:43,68;642168;389191;58,41;-1;non motor
9:25:43,58;642068;554156;56,6;-1;non motor
9:25:43,48;641967;1419971;42,86;-1;non motor
9:25:43,38;641868;2553399;59,82;-1;non motor
9:25:43,28;641768;3063069;47,45;-1;non motor
9:25:43,18;641668;2999770;56,58;-1;non motor
9:25:43,08;641568;2843243;57,14;-1;non motor
9:25:42,98;641468;2787567;56,6;-1;non motor
9:25:42,88;641368;2881225;58,69;-1;non motor
9:25:42,78;641269;2991737;66,97;-1;non motor
9:25:42,68;641169;2588073;-1;70,09;non motor
9:25:42,60;641093;1818545;-1;-1;non motor
9:25:42,48;640968;1153793;-1;56,49;non motor
9:25:42,38;640868;552940;-1;57,49;non motor
9:25:42,28;640768;387206;-1;52,43;non motor
9:25:42,17;640668;385335;-1;56,9;non motor
9:25:42,08;640568;385330;-1;51,55;non motor
9:25:41,98;640469;385189;-1;69,83;non motor
9:25:41,90;640393;385129;-1;-1;non motor
9:25:41,78;640268;385162;-1;52,58;non motor
9:25:41,70;640193;385078;-1;-1;non motor
9:25:41,60;640093;385037;-1;-1;non motor
9:25:41,50;639993;385006;-1;-1;non motor
9:25:41,38;639869;384925;-1;80,28;non motor
9:25:41,30;639793;384915;-1;-1;non motor
9:25:41,20;639693;384880;-1;-1;non motor
9:25:41,10;639593;385042;-1;-1;non motor
9:25:41,00;639493;384953;-1;-1;non motor
9:25:40,90;639393;384751;-1;-1;non motor
9:25:40,80;639293;384878;-1;-1;non motor
9:25:40,70;639193;384632;-1;-1;non motor
9:25:40,60;639093;384429;-1;-1;non motor
9:25:40,50;638993;384479;-1;-1;non motor
9:25:40,40;638893;384659;-1;-1;non motor
