TIME;CH1;CH2;CH3;CH4;CH5
9:32:31,50;117193;328641;-1;-1;non motor
9:32:31,40;117093;329361;-1;-1;non motor
9:32:31,30;116993;330675;-1;-1;non motor
9:32:31,20;116893;329312;-1;-1;non motor
9:32:31,10;116793;329233;-1;-1;non motor
9:32:31,00;116693;327620;-1;-1;non motor
9:32:30,90;116593;348408;-1;-1;non motor
9:32:30,80;116493;407431;-1;-1;non motor
9:32:30,70;116393;375929;-1;-1;non motor
9:32:30,60;116293;352123;-1;-1;non motor
9:32:30,48;116168;86411;60,66;-1;non motor
9:32:30,40;116093;-46931;-1;-1;non motor
9:32:30,28;115968;184369;49,82;-1;non motor
9:32:30,17;115867;748732;44,45;-1;non motor
9:32:30,08;115767;1233991;42,17;-1;non motor
9:32:29,98;115668;989491;56,87;-1;non motor
9:32:29,88;115568;693211;52,02;-1;non motor
9:32:29,78;115468;623904;59,1;-1;non motor
9:32:29,65;115344;728335;65,98;58,33;non motor
9:32:29,58;115269;543697;-1;65,5;non motor
9:32:29,48;115168;351687;-1;62,96;non motor
9:32:29,38;115068;126512;-1;56,65;non motor
9:32:29,28;114968;92842;-1;50,56;non motor
9:32:29,18;114868;331622;-1;49,86;non motor
9:32:29,08;114767;378717;-1;46,1;non motor
9:32:28,98;114668;380107;-1;49,51;non motor
9:32:28,88;114568;382948;-1;56,8;non motor
9:32:28,78;114469;383049;-1;71,64;non motor
9:32:28,70;114393;383052;-1;-1;non motor
9:32:28,60;114293;383029;-1;-1;non motor
9:32:28,50;114193;383032;-1;-1;non motor
9:32:28,40;114093;383083;-1;-1;non motor
9:32:28,30;113993;383069;-1;-1;non motor
9:32:28,20;113893;383140;-1;-1;non motor
9:32:28,10;113793;383129;-1;-1;non motor
9:32:28,00;113693;383132;-1;-1;non motor
9:32:27,90;113593;383170;-1;-1;non motor
9:32:27,80;113493;383171;-1;-1;non motor
