TIME;CH1;CH2;CH3;CH4;CH5
9:32:42,80;128493;383233;-1;-1;non motor
9:32:42,70;128393;383226;-1;-1;non motor
9:32:42,60;128293;383194;-1;-1;non motor
9:32:42,50;128193;383161;-1;-1;non motor
9:32:42,40;128093;383038;-1;-1;non motor
9:32:42,30;127993;382727;-1;-1;non motor
9:32:42,20;127893;382924;-1;-1;non motor
9:32:42,10;127793;382940;-1;-1;non motor
9:32:42,00;127693;382910;-1;-1;non motor
9:32:41,90;127593;383140;-1;-1;non motor
9:32:41,78;127468;423480;-1;63,37;non motor
9:32:41,68;127368;816827;-1;58,6;non motor
9:32:41,58;127269;1391887;-1;68,03;non motor
9:32:41,48;127168;1480657;-1;56,92;non motor
9:32:41,38;127068;1407388;-1;55,99;non motor
9:32:41,28;126968;1425538;-1;50,9;non motor
9:32:41,18;126868;1510702;-1;52,75;non motor
9:32:41,08;126768;1459135;-1;49,87;non motor
9:32:40,98;126668;925747;49,63;-1;non motor
9:32:40,90;126593;376443;-1;-1;non motor
9:32:40,78;126467;370950;45,05;-1;non motor
9:32:40,68;126367;323165;44,45;-1;non motor
9:32:40,58;126267;428679;44,04;-1;non motor
9:32:40,48;126168;459107;47,87;-1;non motor
9:32:40,38;126068;469535;56,72;-1;non motor
9:32:40,28;125968;386671;51,18;-1;non motor
9:32:40,20;125893;382362;-1;-1;non motor
9:32:40,10;125793;382363;-1;-1;non motor
9:32:40,00;125693;382392;-1;-1;non motor
9:32:39,90;125593;382364;-1;-1;non motor
9:32:39,80;125493;382306;-1;-1;non motor
9:32:39,70;125393;382315;-1;-1;non motor
9:32:39,60;125293;382351;-1;-1;non motor
9:32:39,50;125193;382328;-1;-1;non motor
9:32:39,40;125093;382321;-1;-1;non motor
9:32:39,30;124993;382279;-1;-1;non motor
