TIME;CH1;CH2;CH3;CH4;CH5
9:18:23,11;201593;385983;-1;-1;non motor
9:18:23,01;201493;386829;-1;-1;non motor
9:18:22,91;201393;386812;-1;-1;non motor
9:18:22,81;201293;386911;-1;-1;non motor
9:18:22,71;201193;386209;-1;-1;non motor
9:18:22,61;201093;386492;-1;-1;non motor
9:18:22,51;200993;388370;-1;-1;non motor
9:18:22,41;200893;489233;-1;-1;non motor
9:18:22,31;200793;475843;-1;-1;non motor
9:18:22,21;200693;390850;-1;-1;non motor
9:18:22,08;200568;382456;59,68;-1;non motor
9:18:21,98;200468;383948;56,75;-1;non motor
9:18:21,88;200368;385931;56,49;-1;non motor
9:18:21,78;200268;386898;55,1;-1;non motor
9:18:21,68;200168;433861;51,88;-1;non motor
9:18:21,58;200068;926890;49,67;-1;non motor
9:18:21,48;199968;2021047;54,76;-1;non motor
9:18:21,38;199868;2375092;54,09;-1;non motor
9:18:21,28;199768;2291320;52,05;-1;non motor
9:18:21,18;199668;2282880;53,59;-1;non motor
9:18:21,06;199544;2424210;52,72;70,93;non motor
9:18:20,96;199444;2100734;54,61;69,58;non motor
9:18:20,88;199368;1564387;-1;62,13;non motor
9:18:20,78;199268;1170173;-1;54,98;non motor
9:18:20,68;199168;535240;-1;53,65;non motor
9:18:20,58;199068;380974;-1;54,64;non motor
9:18:20,48;198968;379569;-1;56,8;non motor
9:18:20,38;198868;379301;-1;61,57;non motor
9:18:20,28;198769;379183;-1;64,66;non motor
9:18:20,18;198669;379561;-1;77,81;non motor
9:18:20,08;198569;379467;-1;80,93;non motor
9:18:20,01;198493;379468;-1;-1;non motor
9:18:19,91;198393;379791;-1;-1;non motor
9:18:19,81;198293;379838;-1;-1;non motor
9:18:19,71;198193;379366;-1;-1;non motor
9:18:19,61;198093;378925;-1;-1;non motor
9:18:19,51;197993;378649;-1;-1;non motor
9:18:19,41;197893;379020;-1;-1;non motor
9:18:19,31;197793;379145;-1;-1;non motor
9:18:19,21;197693;379010;-1;-1;non motor
9:18:19,11;197593;379013;-1;-1;non motor
