TIME;CH1;CH2;CH3;CH4;CH5
8:13:50,30;301893;396910;-1;-1;motor
8:13:50,20;301793;396949;-1;-1;motor
8:13:50,10;301693;396977;-1;-1;motor
8:13:50,00;301593;397051;-1;-1;motor
8:13:49,90;301493;397060;-1;-1;motor
8:13:49,80;301393;397034;-1;-1;motor
8:13:49,70;301293;397072;-1;-1;motor
8:13:49,60;301193;397113;-1;-1;motor
8:13:49,50;301093;397137;-1;-1;motor
8:13:49,40;300993;396959;-1;-1;motor
8:13:49,27;300869;396502;71;-1;motor
8:13:49,17;300768;427792;56,63;-1;motor
8:13:49,07;300667;583803;44,11;-1;motor
8:13:48,97;300567;472385;43,49;-1;motor
8:13:48,85;300444;398010;52,41;65,98;motor
8:13:48,75;300343;397449;45,29;59,94;motor
8:13:48,65;300241;397235;36,7;37,88;motor
8:13:48,55;300143;502875;52,92;44,14;motor
8:13:48,45;300042;746731;47,9;43,36;motor
8:13:48,35;299942;477039;61,55;32,12;motor
8:13:48,25;299844;397466;71,36;46,75;motor
8:13:48,17;299767;397727;-1;42,94;motor
8:13:48,07;299668;397753;-1;60,21;motor
8:13:48,00;299593;397748;-1;-1;motor
8:13:47,90;299493;397779;-1;-1;motor
8:13:47,80;299393;397776;-1;-1;motor
8:13:47,70;299293;397780;-1;-1;motor
8:13:47,60;299193;397788;-1;-1;motor
8:13:47,50;299093;397797;-1;-1;motor
8:13:47,40;298993;397813;-1;-1;motor
8:13:47,30;298893;397831;-1;-1;motor
8:13:47,20;298793;397824;-1;-1;motor
8:13:47,10;298693;397844;-1;-1;motor
