TIME;CH1;CH2;CH3;CH4;CH5
9:10:44,87;737193;391418;-1;-1;motor
9:10:44,77;737093;391396;-1;-1;motor
9:10:44,67;736993;391386;-1;-1;motor
9:10:44,57;736893;391392;-1;-1;motor
9:10:44,47;736793;391348;-1;-1;motor
9:10:44,37;736693;391302;-1;-1;motor
9:10:44,27;736593;391378;-1;-1;motor
9:10:44,17;736493;391390;-1;-1;motor
9:10:44,07;736393;391141;-1;-1;motor
9:10:43,97;736293;390937;-1;-1;motor
9:10:43,84;736168;390648;60,8;-1;motor
9:10:43,74;736068;507120;48,86;-1;motor
9:10:43,64;735967;940138;36,44;-1;motor
9:10:43,54;735867;583394;40,58;-1;motor
9:10:43,42;735743;392458;45,45;65,08;motor
9:10:43,32;735642;391440;37,82;56,82;motor
9:10:43,22;735541;388911;32,31;39,26;motor
9:10:43,12;735443;454533;49,65;45,52;motor
9:10:43,02;735343;775633;49,8;47,52;motor
9:10:42,92;735242;555505;57,71;36,48;motor
9:10:42,82;735143;393695;60,37;42,91;motor
9:10:42,74;735068;391596;-1;47,92;motor
9:10:42,64;734968;390849;-1;56,05;motor
9:10:42,57;734893;390830;-1;-1;motor
9:10:42,47;734793;390865;-1;-1;motor
9:10:42,37;734693;390830;-1;-1;motor
9:10:42,27;734593;390768;-1;-1;motor
9:10:42,17;734493;390832;-1;-1;motor
9:10:42,07;734393;390821;-1;-1;motor
9:10:41,97;734293;390730;-1;-1;motor
9:10:41,87;734193;390717;-1;-1;motor
9:10:41,77;734093;390703;-1;-1;motor
9:10:41,67;733993;390735;-1;-1;motor
