TIME;CH1;CH2;CH3;CH4;CH5
8:38:00,68;180893;397341;-1;-1;motor
8:38:00,58;180793;397321;-1;-1;motor
8:38:00,48;180693;397284;-1;-1;motor
8:38:00,38;180593;397297;-1;-1;motor
8:38:00,28;180493;397285;-1;-1;motor
8:38:00,18;180393;397256;-1;-1;motor
8:38:00,08;180293;397297;-1;-1;motor
8:37:59,98;180193;397248;-1;-1;motor
8:37:59,88;180093;397195;-1;-1;motor
8:37:59,78;179993;397202;-1;-1;motor
8:37:59,65;179869;397181;77,76;-1;motor
8:37:59,55;179768;397211;63,23;-1;motor
8:37:59,45;179668;397173;56,77;-1;motor
8:37:59,35;179567;402061;45,09;-1;motor
8:37:59,25;179467;822517;45,48;-1;motor
8:37:59,15;179368;1574729;47,68;-1;motor
8:37:59,03;179244;676119;51,4;63,15;motor
8:37:58,93;179143;396240;48,48;63,7;motor
8:37:58,83;179042;396798;51,04;43,92;motor
8:37:58,73;178942;396413;49,86;43,92;motor
8:37:58,63;178843;395870;49,49;49,53;motor
8:37:58,53;178743;567483;45,28;50,06;motor
8:37:58,43;178643;810282;49,86;52,96;motor
8:37:58,33;178543;465980;61,53;49,91;motor
8:37:58,23;178444;398754;66,73;50,4;motor
8:37:58,15;178368;397299;-1;47,13;motor
8:37:58,05;178268;397076;-1;50,76;motor
8:37:57,95;178169;397026;-1;66,08;motor
8:37:57,86;178069;396993;-1;72,01;motor
8:37:57,78;177993;396963;-1;-1;motor
8:37:57,68;177893;396951;-1;-1;motor
8:37:57,58;177793;396987;-1;-1;motor
8:37:57,48;177693;397005;-1;-1;motor
8:37:57,38;177593;396985;-1;-1;motor
8:37:57,28;177493;396949;-1;-1;motor
8:37:57,18;177393;396933;-1;-1;motor
8:37:57,08;177293;396934;-1;-1;motor
8:37:56,98;177193;396949;-1;-1;motor
8:37:56,88;177093;396995;-1;-1;motor
