TIME;CH1;CH2;CH3;CH4;CH5
8:39:40,28;280493;396038;-1;-1;motor
8:39:40,18;280393;396051;-1;-1;motor
8:39:40,08;280293;396036;-1;-1;motor
8:39:39,98;280193;395986;-1;-1;motor
8:39:39,88;280093;395968;-1;-1;motor
8:39:39,78;279993;395991;-1;-1;motor
8:39:39,68;279893;395972;-1;-1;motor
8:39:39,58;279793;396080;-1;-1;motor
8:39:39,48;279693;396264;-1;-1;motor
8:39:39,38;279593;396317;-1;-1;motor
8:39:39,25;279469;396644;71,43;-1;motor
8:39:39,15;279368;402867;56,61;-1;motor
8:39:39,05;279267;652081;42,67;-1;motor
8:39:38,93;279143;765237;43,29;58,79;motor
8:39:38,85;279068;429878;48,48;-1;motor
8:39:38,73;278943;396990;45,89;56,66;motor
8:39:38,63;278843;394149;51,55;43,73;motor
8:39:38,53;278743;403967;50,52;51,26;motor
8:39:38,43;278643;620743;46,89;49,74;motor
8:39:38,33;278543;633528;54,28;52,46;motor
8:39:38,23;278444;413658;67,57;52,98;motor
8:39:38,15;278368;410822;-1;48,14;motor
8:39:38,05;278268;420612;-1;53,32;motor
8:39:37,95;278169;420645;-1;71,77;motor
8:39:37,88;278093;420648;-1;-1;motor
8:39:37,78;277993;420628;-1;-1;motor
8:39:37,68;277893;420624;-1;-1;motor
8:39:37,58;277793;420624;-1;-1;motor
8:39:37,48;277693;420615;-1;-1;motor
8:39:37,38;277593;420640;-1;-1;motor
8:39:37,28;277493;420628;-1;-1;motor
8:39:37,18;277393;420632;-1;-1;motor
8:39:37,08;277293;420642;-1;-1;motor
8:39:36,98;277193;420641;-1;-1;motor
