TIME;CH1;CH2;CH3;CH4;CH5
8:38:11,58;191793;397707;-1;-1;motor
8:38:11,48;191693;397694;-1;-1;motor
8:38:11,38;191593;397651;-1;-1;motor
8:38:11,28;191493;397650;-1;-1;motor
8:38:11,18;191393;397702;-1;-1;motor
8:38:11,08;191293;397764;-1;-1;motor
8:38:10,98;191193;397688;-1;-1;motor
8:38:10,88;191093;397477;-1;-1;motor
8:38:10,78;190993;396993;-1;-1;motor
8:38:10,68;190893;400797;-1;-1;motor
8:38:10,55;190768;687752;-1;56,66;motor
8:38:10,45;190667;931539;-1;46,34;motor
8:38:10,35;190567;463714;-1;42,7;motor
8:38:10,23;190444;398068;65,32;50,06;motor
8:38:10,13;190343;408419;49,68;46,94;motor
8:38:10,03;190243;608095;46,29;51,6;motor
8:38:09,93;190143;613036;48,72;46,73;motor
8:38:09,83;190043;408759;49,49;50,92;motor
8:38:09,73;189944;397882;52,91;65,38;motor
8:38:09,63;189844;397759;47,88;74,45;motor
8:38:09,55;189768;397714;52,26;-1;motor
8:38:09,45;189669;397663;69,9;-1;motor
8:38:09,38;189593;397687;-1;-1;motor
8:38:09,28;189493;397700;-1;-1;motor
8:38:09,18;189393;397673;-1;-1;motor
8:38:09,08;189293;397641;-1;-1;motor
8:38:08,98;189193;397648;-1;-1;motor
8:38:08,88;189093;397662;-1;-1;motor
8:38:08,78;188993;397707;-1;-1;motor
8:38:08,68;188893;397671;-1;-1;motor
8:38:08,58;188793;397641;-1;-1;motor
8:38:08,48;188693;397614;-1;-1;motor
