TIME;CH1;CH2;CH3;CH4;CH5
8:54:03,98;1142193;393340;-1;-1;motor
8:54:03,89;1142093;393346;-1;-1;motor
8:54:03,78;1141993;393316;-1;-1;motor
8:54:03,69;1141893;393341;-1;-1;motor
8:54:03,59;1141793;393322;-1;-1;motor
8:54:03,49;1141693;393261;-1;-1;motor
8:54:03,39;1141593;393214;-1;-1;motor
8:54:03,28;1141493;393157;-1;-1;motor
8:54:03,19;1141393;393076;-1;-1;motor
8:54:03,08;1141293;393161;-1;-1;motor
8:54:02,96;1141169;393132;66,13;-1;motor
8:54:02,86;1141068;392191;52,7;-1;motor
8:54:02,76;1140967;504708;32,84;-1;motor
8:54:02,66;1140867;1348152;31,62;-1;motor
8:54:02,56;1140767;406408;36,43;-1;motor
8:54:02,44;1140642;392141;35,43;56,66;motor
8:54:02,33;1140541;392236;36,89;32,1;motor
8:54:02,23;1140440;392265;27,44;30,29;motor
8:54:02,13;1140341;392099;32,84;37,4;motor
8:54:02,03;1140241;414295;33,36;39,02;motor
8:54:01,93;1140142;840602;41,73;36,48;motor
8:54:01,83;1140042;908959;46,44;31,59;motor
8:54:01,74;1139942;430278;49,65;36,26;motor
8:53:59,62;1139842;392227;57,71;37,16;motor
8:53:59,54;1139767;392183;-1;36,5;motor
8:53:59,44;1139667;392072;-1;41,31;motor
8:53:59,34;1139568;392011;-1;55,17;motor
8:53:59,27;1139493;392004;-1;-1;motor
8:53:59,16;1139393;392016;-1;-1;motor
8:53:59,07;1139293;391973;-1;-1;motor
8:53:58,97;1139193;391913;-1;-1;motor
8:53:58,87;1139093;391899;-1;-1;motor
8:53:58,77;1138993;391871;-1;-1;motor
8:53:58,67;1138893;391869;-1;-1;motor
8:53:58,57;1138793;391834;-1;-1;motor
8:53:58,47;1138693;391852;-1;-1;motor
8:53:58,37;1138593;391833;-1;-1;motor
