TIME;CH1;CH2;CH3;CH4;CH5
9:03:34,27;306593;390898;-1;-1;motor
9:03:34,17;306493;390956;-1;-1;motor
9:03:34,07;306393;390921;-1;-1;motor
9:03:33,97;306293;390910;-1;-1;motor
9:03:33,87;306193;390915;-1;-1;motor
9:03:33,77;306093;390943;-1;-1;motor
9:03:33,67;305993;390938;-1;-1;motor
9:03:33,57;305893;390889;-1;-1;motor
9:03:33,47;305793;390896;-1;-1;motor
9:03:33,37;305693;391829;-1;-1;motor
9:03:33,25;305569;391541;67,81;-1;motor
9:03:33,15;305468;390678;56,87;-1;motor
9:03:33,05;305367;390623;42,39;-1;motor
9:03:32,95;305267;662140;41,26;-1;motor
9:03:32,85;305167;1663371;39,65;-1;motor
9:03:32,75;305067;1040009;45,05;-1;motor
9:03:32,65;304967;427348;40,34;-1;motor
9:03:32,52;304843;411628;40,56;60,44;motor
9:03:32,42;304742;397582;45,65;40,13;motor
9:03:32,32;304641;391412;38,95;38,07;motor
9:03:32,22;304541;391372;35,95;41,54;motor
9:03:32,12;304442;431270;41,02;40,59;motor
9:03:32,02;304342;851505;40,56;41,3;motor
9:03:31,92;304243;749439;55,41;45,91;motor
9:03:31,82;304143;443092;58,53;36,7;motor
9:03:31,75;304067;406412;-1;39,93;motor
9:03:31,65;303967;391189;-1;39,46;motor
9:03:31,55;303868;391112;-1;49,87;motor
9:03:31,45;303768;391144;-1;60,99;motor
9:03:31,37;303693;391155;-1;-1;motor
9:03:31,27;303593;391183;-1;-1;motor
9:03:31,18;303493;391124;-1;-1;motor
9:03:31,07;303393;391144;-1;-1;motor
9:03:30,97;303293;391133;-1;-1;motor
9:03:30,87;303193;391137;-1;-1;motor
9:03:30,77;303093;391153;-1;-1;motor
9:03:30,67;302993;391164;-1;-1;motor
9:03:30,57;302893;391154;-1;-1;motor
9:03:30,47;302793;391142;-1;-1;motor
