TIME;CH1;CH2;CH3;CH4;CH5
9:43:30,44;147393;385795;-1;-1;motor
9:43:30,34;147293;385803;-1;-1;motor
9:43:30,24;147193;385918;-1;-1;motor
9:43:30,14;147093;385987;-1;-1;motor
9:43:30,04;146993;385958;-1;-1;motor
9:43:29,94;146893;385888;-1;-1;motor
9:43:29,84;146793;385908;-1;-1;motor
9:43:29,74;146693;385843;-1;-1;motor
9:43:29,64;146593;385346;-1;-1;motor
9:43:29,54;146493;382937;-1;-1;motor
9:43:29,42;146369;382495;66,97;-1;motor
9:43:29,32;146268;385525;56,6;-1;motor
9:43:29,22;146168;386255;49,67;-1;motor
9:43:29,12;146067;540389;46,85;-1;motor
9:43:29,02;145968;1536528;47,45;-1;motor
9:43:28,92;145867;1278632;45,67;-1;motor
9:43:28,82;145768;442051;50,16;-1;motor
9:43:28,69;145643;384928;45,05;61,86;motor
9:43:28,59;145543;384796;44,86;58,91;motor
9:43:28,49;145442;384883;44,06;50,06;motor
9:43:28,39;145342;385033;41,71;50,23;motor
9:43:28,29;145242;382984;44,25;50,23;motor
9:43:28,19;145142;384556;44,25;50,59;motor
9:43:28,09;145043;385560;47,85;47,92;motor
9:43:27,99;144943;457998;50,32;47,71;motor
9:43:27,89;144843;1043193;57,57;50,58;motor
9:43:27,79;144743;1143984;58,41;47,51;motor
9:43:27,69;144643;499525;62,07;48,12;motor
9:43:27,59;144544;384972;67,67;49,72;motor
9:43:27,52;144468;383768;-1;49,13;motor
9:43:27,42;144368;379239;-1;51,76;motor
9:43:27,32;144268;382228;-1;54,31;motor
9:43:27,22;144168;383941;-1;56,96;motor
9:43:27,12;144069;383919;-1;65,94;motor
9:43:27,02;143969;383909;-1;73,61;motor
9:43:26,94;143893;383897;-1;-1;motor
9:43:26,84;143793;383909;-1;-1;motor
9:43:26,74;143693;383913;-1;-1;motor
9:43:26,64;143593;383937;-1;-1;motor
9:43:26,54;143493;383915;-1;-1;motor
9:43:26,44;143393;383854;-1;-1;motor
9:43:26,34;143293;383830;-1;-1;motor
9:43:26,24;143193;383793;-1;-1;motor
9:43:26,14;143093;383842;-1;-1;motor
9:43:26,04;142993;383824;-1;-1;motor
