TIME;CH1;CH2;CH3;CH4;CH5
9:02:21,58;233893;388827;-1;-1;motor
9:02:21,48;233793;388788;-1;-1;motor
9:02:21,38;233693;388775;-1;-1;motor
9:02:21,28;233593;388819;-1;-1;motor
9:02:21,17;233493;388869;-1;-1;motor
9:02:21,07;233393;388907;-1;-1;motor
9:02:20,98;233293;388929;-1;-1;motor
9:02:20,87;233193;389182;-1;-1;motor
9:02:20,78;233093;389586;-1;-1;motor
9:02:20,68;232993;411654;-1;-1;motor
9:02:20,55;232869;759403;-1;64,38;motor
9:02:20,45;232768;741607;-1;53,44;motor
9:02:20,35;232668;387999;-1;49,87;motor
9:02:20,23;232544;387930;69,47;47,51;motor
9:02:20,13;232443;395688;59,24;50,04;motor
9:02:20,02;232343;527658;51;44,92;motor
9:02:19,93;232243;506463;50,15;49,51;motor
9:02:19,82;232143;392706;51,69;51,93;motor
9:02:19,73;232044;388381;50,32;65,92;motor
9:02:19,65;231968;388451;49,63;-1;motor
9:02:19,55;231868;388474;53,9;-1;motor
9:02:19,45;231769;388465;66,68;-1;motor
9:02:19,38;231693;388461;-1;-1;motor
9:02:19,28;231593;388476;-1;-1;motor
9:02:19,17;231493;388482;-1;-1;motor
9:02:19,08;231393;388503;-1;-1;motor
9:02:18,97;231293;388517;-1;-1;motor
9:02:18,88;231193;388519;-1;-1;motor
9:02:18,77;231093;388432;-1;-1;motor
9:02:18,68;230993;388408;-1;-1;motor
9:02:18,58;230893;388498;-1;-1;motor
9:02:18,47;230793;388527;-1;-1;motor
