TIME;CH1;CH2;CH3;CH4;CH5
9:10:54,97;747293;393020;-1;-1;motor
9:10:54,87;747193;392987;-1;-1;motor
9:10:54,77;747093;392948;-1;-1;motor
9:10:54,67;746993;392883;-1;-1;motor
9:10:54,57;746893;392847;-1;-1;motor
9:10:54,47;746793;392803;-1;-1;motor
9:10:54,37;746693;392764;-1;-1;motor
9:10:54,27;746593;392714;-1;-1;motor
9:10:54,17;746493;392683;-1;-1;motor
9:10:54,07;746393;402785;-1;-1;motor
9:10:53,95;746269;756305;-1;65,39;motor
9:10:53,84;746168;950356;-1;55,51;motor
9:10:53,74;746068;453403;-1;56,8;motor
9:10:53,62;745944;393408;69,06;53,47;motor
9:10:53,52;745844;395189;72,37;54,67;motor
9:10:53,42;745743;393187;61,5;45,53;motor
9:10:53,32;745643;396386;56,73;51,95;motor
9:10:53,22;745543;655832;53,56;49,72;motor
9:10:53,12;745443;951935;52,2;54,49;motor
9:10:53,02;745343;476842;43,06;60,32;motor
9:10:52,92;745243;392465;45,67;64,96;motor
9:10:52,82;745144;392268;53,22;70,14;motor
9:10:52,74;745068;392265;58,26;-1;motor
9:10:52,64;744969;392264;64,43;-1;motor
9:10:52,55;744869;392258;69,06;-1;motor
9:10:52,47;744793;392218;-1;-1;motor
9:10:52,37;744693;392158;-1;-1;motor
9:10:52,27;744593;392127;-1;-1;motor
9:10:52,17;744493;392163;-1;-1;motor
9:10:52,07;744393;392205;-1;-1;motor
9:10:51,97;744293;392231;-1;-1;motor
9:10:51,87;744193;392240;-1;-1;motor
9:10:51,77;744093;392227;-1;-1;motor
9:10:51,67;743993;392224;-1;-1;motor
9:10:51,57;743893;392167;-1;-1;motor
