TIME;CH1;CH2;CH3;CH4;CH5
8:54:46,18;1184393;397806;-1;-1;motor
8:54:46,08;1184293;397811;-1;-1;motor
8:54:45,98;1184193;397786;-1;-1;motor
8:54:45,88;1184093;397781;-1;-1;motor
8:54:45,78;1183993;397854;-1;-1;motor
8:54:45,69;1183893;397855;-1;-1;motor
8:54:45,58;1183793;397818;-1;-1;motor
8:54:45,49;1183693;397853;-1;-1;motor
8:54:45,38;1183593;397894;-1;-1;motor
8:54:45,28;1183493;397866;-1;-1;motor
8:54:45,16;1183368;386943;59,39;-1;motor
8:54:45,06;1183268;62542;47,04;-1;motor
8:54:44,96;1183167;371793;35,43;-1;motor
8:54:44,86;1183067;1445502;36,2;-1;motor
8:54:44,76;1182967;646393;42,86;-1;motor
8:54:44,63;1182843;398303;41,02;57,8;motor
8:54:44,53;1182742;401387;49,24;38,78;motor
8:54:44,43;1182642;642905;38,72;43,92;motor
8:54:44,33;1182542;1002096;41,73;41,55;motor
8:54:44,23;1182443;508392;55,26;46,31;motor
8:54:44,13;1182343;397982;63,16;43,72;motor
8:54:44,06;1182267;397940;-1;41,54;motor
8:54:43,96;1182168;397917;-1;47,52;motor
8:54:43,86;1182068;397916;-1;62,97;motor
8:54:43,79;1181993;397913;-1;-1;motor
8:54:43,68;1181893;397957;-1;-1;motor
8:54:43,58;1181793;397951;-1;-1;motor
8:54:43,48;1181693;397975;-1;-1;motor
8:54:43,38;1181593;397978;-1;-1;motor
8:54:43,28;1181493;397972;-1;-1;motor
8:54:43,18;1181393;397983;-1;-1;motor
8:54:43,08;1181293;398065;-1;-1;motor
8:54:42,98;1181193;398024;-1;-1;motor
8:54:42,88;1181093;397974;-1;-1;motor
