TIME;CH1;CH2;CH3;CH4;CH5
8:22:57,38;249293;392587;-1;-1;motor
8:22:57,28;249193;392585;-1;-1;motor
8:22:57,18;249093;392614;-1;-1;motor
8:22:57,08;248993;392595;-1;-1;motor
8:22:56,98;248893;392595;-1;-1;motor
8:22:56,88;248793;392570;-1;-1;motor
8:22:56,78;248693;392472;-1;-1;motor
8:22:56,68;248593;392506;-1;-1;motor
8:22:56,58;248493;393336;-1;-1;motor
8:22:56,48;248393;393253;-1;-1;motor
8:22:56,35;248269;392208;73,4;-1;motor
8:22:56,25;248169;422841;68,15;-1;motor
8:22:56,15;248068;791860;61,26;-1;motor
8:22:56,05;247967;710993;46,48;-1;motor
8:22:55,95;247868;405040;50,35;-1;motor
8:22:55,83;247744;393812;51,72;66,52;motor
8:22:55,73;247643;393661;49,7;59,92;motor
8:22:55,63;247543;419314;51,23;47,15;motor
8:22:55,53;247443;717193;53,44;53,32;motor
8:22:55,43;247343;634611;61,41;48,14;motor
8:22:55,33;247244;398966;68,86;46,55;motor
8:22:55,25;247168;392320;-1;51,6;motor
8:22:55,15;247068;392473;-1;58,24;motor
8:22:55,05;246969;392548;-1;66,54;motor
8:22:54,96;246869;392559;-1;75,27;motor
8:22:54,88;246793;392542;-1;-1;motor
8:22:54,78;246693;392519;-1;-1;motor
8:22:54,68;246593;392537;-1;-1;motor
8:22:54,58;246493;392554;-1;-1;motor
8:22:54,48;246393;392531;-1;-1;motor
8:22:54,38;246293;392529;-1;-1;motor
8:22:54,28;246193;392535;-1;-1;motor
8:22:54,18;246093;392518;-1;-1;motor
8:22:54,08;245993;392493;-1;-1;motor
8:22:53,98;245893;392513;-1;-1;motor
