TIME;CH1;CH2;CH3;CH4;CH5
8:53:19,77;1099993;389040;-1;-1;motor
8:53:19,67;1099893;389027;-1;-1;motor
8:53:19,57;1099793;389019;-1;-1;motor
8:53:19,47;1099693;389050;-1;-1;motor
8:53:19,37;1099593;389044;-1;-1;motor
8:53:19,27;1099493;389049;-1;-1;motor
8:53:19,17;1099393;389017;-1;-1;motor
8:53:19,06;1099293;389013;-1;-1;motor
8:53:18,97;1099193;389025;-1;-1;motor
8:53:18,87;1099093;389254;-1;-1;motor
8:53:18,74;1098968;391630;56,99;-1;motor
8:53:18,64;1098867;533197;38,04;-1;motor
8:53:18,54;1098767;648263;34,64;-1;motor
8:53:18,42;1098643;389338;41,02;65,91;motor
8:53:18,32;1098542;388404;37,13;56,8;motor
8:53:18,22;1098441;448340;38,26;35,48;motor
8:53:18,12;1098342;713117;39,65;43,51;motor
8:53:18,01;1098242;497941;44,25;40,85;motor
8:53:17,92;1098143;389765;58,26;42,91;motor
8:53:17,82;1098043;389593;64,16;39,7;motor
8:53:17,74;1097967;389567;-1;43,72;motor
8:53:17,64;1097868;389565;-1;58,48;motor
8:53:17,57;1097793;389553;-1;-1;motor
8:53:17,47;1097693;389598;-1;-1;motor
8:53:17,37;1097593;389599;-1;-1;motor
8:53:17,27;1097493;389627;-1;-1;motor
8:53:17,17;1097393;389657;-1;-1;motor
8:53:17,07;1097293;389627;-1;-1;motor
8:53:16,97;1097193;389620;-1;-1;motor
8:53:16,86;1097093;389639;-1;-1;motor
8:53:16,77;1096993;389693;-1;-1;motor
8:53:16,67;1096893;389686;-1;-1;motor
