TIME;CH1;CH2;CH3;CH4;CH5
8:23:39,27;291193;394894;-1;-1;motor
8:23:39,18;291093;394912;-1;-1;motor
8:23:39,08;290993;394936;-1;-1;motor
8:23:38,98;290893;394972;-1;-1;motor
8:23:38,88;290793;394966;-1;-1;motor
8:23:38,78;290693;394973;-1;-1;motor
8:23:38,68;290593;394964;-1;-1;motor
8:23:38,58;290493;394977;-1;-1;motor
8:23:38,48;290393;388522;-1;-1;motor
8:23:38,38;290293;378727;-1;-1;motor
8:23:38,25;290169;392853;78,24;-1;motor
8:23:38,15;290068;416748;61,41;-1;motor
8:23:38,05;289968;673118;54,98;-1;motor
8:23:37,95;289867;608815;40,83;-1;motor
8:23:37,85;289767;405585;45,7;-1;motor
8:23:37,73;289643;396413;40,83;59,08;motor
8:23:37,62;289542;407673;40,39;41,79;motor
8:23:37,53;289443;611406;46,1;49,74;motor
8:23:37,43;289343;585857;54,13;44,14;motor
8:23:37,33;289243;395235;59,44;44,95;motor
8:23:37,25;289168;395142;-1;47,95;motor
8:23:37,15;289068;395094;-1;57,68;motor
8:23:37,08;288993;395026;-1;-1;motor
8:23:36,98;288893;395037;-1;-1;motor
8:23:36,88;288793;395092;-1;-1;motor
8:23:36,78;288693;395102;-1;-1;motor
8:23:36,68;288593;395102;-1;-1;motor
8:23:36,58;288493;395061;-1;-1;motor
8:23:36,48;288393;395072;-1;-1;motor
8:23:36,38;288293;395060;-1;-1;motor
8:23:36,28;288193;395097;-1;-1;motor
8:23:36,18;288093;395116;-1;-1;motor
