TIME;CH1;CH2;CH3;CH4;CH5
9:44:03,54;180493;388357;-1;-1;motor
9:44:03,44;180393;388290;-1;-1;motor
9:44:03,34;180293;388300;-1;-1;motor
9:44:03,24;180193;388298;-1;-1;motor
9:44:03,14;180093;388345;-1;-1;motor
9:44:03,04;179993;388319;-1;-1;motor
9:44:02,94;179893;388329;-1;-1;motor
9:44:02,84;179793;388331;-1;-1;motor
9:44:02,74;179693;388353;-1;-1;motor
9:44:02,64;179593;389501;-1;-1;motor
9:44:02,52;179469;389086;76,21;-1;motor
9:44:02,42;179368;387537;58,41;-1;motor
9:44:02,32;179268;387303;52,89;-1;motor
9:44:02,22;179168;490242;50,16;-1;motor
9:44:02,12;179068;1348513;48,47;-1;motor
9:44:02,02;178968;1275649;48,47;-1;motor
9:44:01,92;178867;465652;46,85;-1;motor
9:44:01,79;178744;389014;44,86;67,47;motor
9:44:01,69;178643;388112;46,68;60,44;motor
9:44:01,59;178543;388140;42,88;52,27;motor
9:44:01,49;178443;387639;50,16;56,8;motor
9:44:01,39;178343;387706;44,26;51,42;motor
9:44:01,29;178243;395942;47,08;50,04;motor
9:44:01,19;178143;667631;49,82;50,23;motor
9:44:01,09;178043;1014064;57,44;50,22;motor
9:44:00,99;177943;544371;61,77;49,72;motor
9:44:00,89;177844;389431;64,04;50,73;motor
9:44:00,82;177768;388568;-1;50,58;motor
9:44:00,72;177668;388585;-1;54,31;motor
9:44:00,62;177568;388595;-1;58,36;motor
9:44:00,52;177469;388649;-1;68,89;motor
9:44:00,42;177369;388674;-1;72,92;motor
9:44:00,32;177269;388657;-1;80,14;motor
9:44:00,24;177193;388674;-1;-1;motor
9:44:00,14;177093;388677;-1;-1;motor
9:44:00,04;176993;388672;-1;-1;motor
9:43:59,94;176893;388595;-1;-1;motor
9:43:59,84;176793;388639;-1;-1;motor
9:43:59,74;176693;388670;-1;-1;motor
9:43:59,64;176593;388675;-1;-1;motor
9:43:59,54;176493;388665;-1;-1;motor
9:43:59,44;176393;388656;-1;-1;motor
9:43:59,34;176293;388682;-1;-1;motor
