TIME;CH1;CH2;CH3;CH4;CH5
9:11:26,87;779193;391167;-1;-1;motor
9:11:26,77;779093;391179;-1;-1;motor
9:11:26,67;778993;391192;-1;-1;motor
9:11:26,57;778893;391172;-1;-1;motor
9:11:26,47;778793;391211;-1;-1;motor
9:11:26,37;778693;391183;-1;-1;motor
9:11:26,27;778593;391203;-1;-1;motor
9:11:26,17;778493;391395;-1;-1;motor
9:11:26,07;778393;394287;-1;-1;motor
9:11:25,97;778293;394278;-1;-1;motor
9:11:25,84;778168;395267;63,88;-1;motor
9:11:25,74;778068;632795;49,99;-1;motor
9:11:25,64;777967;947035;39,19;-1;motor
9:11:25,54;777867;486084;45,07;-1;motor
9:11:25,42;777743;392672;45,65;64,79;motor
9:11:25,32;777642;394567;37,35;57,08;motor
9:11:25,22;777542;386542;37,58;53,13;motor
9:11:25,12;777443;508709;48,72;50,06;motor
9:11:25,02;777343;853245;55,94;52,27;motor
9:11:24,92;777243;515974;64,3;38,79;motor
9:11:24,82;777144;391540;68,79;51,93;motor
9:11:24,74;777068;391077;-1;54,31;motor
9:11:24,64;776968;391350;-1;61,02;motor
9:11:24,54;776869;391359;-1;69,3;motor
9:11:24,47;776793;391338;-1;-1;motor
9:11:24,37;776693;391371;-1;-1;motor
9:11:24,27;776593;391381;-1;-1;motor
9:11:24,17;776493;391379;-1;-1;motor
9:11:24,07;776393;391372;-1;-1;motor
9:11:23,97;776293;391370;-1;-1;motor
9:11:23,87;776193;391409;-1;-1;motor
9:11:23,77;776093;391422;-1;-1;motor
9:11:23,67;775993;391364;-1;-1;motor
9:11:23,57;775893;391358;-1;-1;motor
