TIME;CH1;CH2;CH3;CH4;CH5
8:12:06,30;197893;391236;-1;-1;motor
8:12:06,20;197793;391224;-1;-1;motor
8:12:06,10;197693;391244;-1;-1;motor
8:12:06,00;197593;391208;-1;-1;motor
8:12:05,90;197493;391192;-1;-1;motor
8:12:05,80;197393;391211;-1;-1;motor
8:12:05,70;197293;391197;-1;-1;motor
8:12:05,60;197193;391179;-1;-1;motor
8:12:05,50;197093;391123;-1;-1;motor
8:12:05,40;196993;391052;-1;-1;motor
8:12:05,27;196869;390910;-1;69,65;motor
8:12:05,17;196768;1188213;-1;54,86;motor
8:12:05,07;196667;1096521;-1;44,35;motor
8:12:04,97;196567;423328;-1;42,03;motor
8:12:04,85;196444;389553;68,15;44,76;motor
8:12:04,75;196343;389639;59,3;43,54;motor
8:12:04,65;196242;389639;47,9;46,55;motor
8:12:04,55;196142;389445;46,7;32,12;motor
8:12:04,45;196044;389294;46,49;69,08;motor
8:12:04,35;195942;421994;48,89;41,81;motor
8:12:04,25;195843;876656;49,29;49,75;motor
8:12:04,15;195743;904038;57,2;50,08;motor
8:12:04,05;195644;438540;54,47;59,51;motor
8:12:03,95;195544;398481;50,2;62,32;motor
8:12:03,87;195468;393973;48,71;-1;motor
8:12:03,77;195368;392462;50,22;-1;motor
8:12:03,67;195268;393609;52,94;-1;motor
8:12:03,58;195169;393613;66,32;-1;motor
8:12:03,48;195069;393658;69,7;-1;motor
8:12:03,38;194969;393647;74,29;-1;motor
8:12:03,28;194869;393581;79,94;-1;motor
8:12:03,20;194793;393567;-1;-1;motor
8:12:03,10;194693;393631;-1;-1;motor
8:12:03,00;194593;393593;-1;-1;motor
8:12:02,90;194493;393541;-1;-1;motor
8:12:02,80;194393;393555;-1;-1;motor
8:12:02,70;194293;393562;-1;-1;motor
8:12:02,60;194193;393551;-1;-1;motor
8:12:02,50;194093;393564;-1;-1;motor
8:12:02,40;193993;393588;-1;-1;motor
8:12:02,30;193893;393582;-1;-1;motor
