TIME;CH1;CH2;CH3;CH4;CH5
8:00:57,56;292793;405248;-1;-1;motor
8:00:57,47;292693;405309;-1;-1;motor
8:00:57,36;292593;405350;-1;-1;motor
8:00:57,27;292493;405358;-1;-1;motor
8:00:57,16;292393;405386;-1;-1;motor
8:00:57,07;292293;405260;-1;-1;motor
8:00:56,96;292193;405263;-1;-1;motor
8:00:56,86;292093;404618;-1;-1;motor
8:00:56,76;291993;440824;-1;-1;motor
8:00:56,66;291893;809854;-1;-1;motor
8:00:56,54;291768;689376;-1;56,84;motor
8:00:56,44;291667;415768;-1;44,73;motor
8:00:56,31;291544;405572;71,48;43,54;motor
8:00:56,21;291443;406060;60,18;41,09;motor
8:00:56,11;291343;408408;49,74;56,68;motor
8:00:56,02;291243;602442;46,92;56,82;motor
8:00:55,91;291142;847259;47,52;41,33;motor
8:00:55,81;291042;482204;34,95;49,74;motor
8:00:55,72;290943;407733;52,1;57,81;motor
8:00:55,64;290867;406428;46,51;-1;motor
8:00:55,54;290767;407204;46,53;-1;motor
8:00:55,44;290668;407398;56,82;-1;motor
8:00:55,34;290569;407393;68,33;-1;motor
8:00:55,27;290493;407425;-1;-1;motor
8:00:55,16;290393;407424;-1;-1;motor
8:00:55,07;290293;407444;-1;-1;motor
8:00:54,97;290193;407475;-1;-1;motor
8:00:54,86;290093;407523;-1;-1;motor
8:00:54,77;289993;407504;-1;-1;motor
8:00:54,66;289893;407545;-1;-1;motor
8:00:54,56;289793;407556;-1;-1;motor
8:00:54,46;289693;407581;-1;-1;motor
8:00:54,36;289593;407589;-1;-1;motor
