TIME;CH1;CH2;CH3;CH4;CH5
8:39:26,48;266693;421289;-1;-1;motor
8:39:26,38;266593;421293;-1;-1;motor
8:39:26,28;266493;421279;-1;-1;motor
8:39:26,18;266393;421324;-1;-1;motor
8:39:26,08;266293;421371;-1;-1;motor
8:39:25,98;266193;422394;-1;-1;motor
8:39:25,88;266093;437890;-1;-1;motor
8:39:25,78;265993;437478;-1;-1;motor
8:39:25,68;265893;402766;-1;-1;motor
8:39:25,58;265793;405796;-1;-1;motor
8:39:25,45;265668;845590;-1;53,97;motor
8:39:25,35;265567;1187619;-1;43,32;motor
8:39:25,25;265467;509953;-1;41,55;motor
8:39:25,13;265343;396983;65,32;46,32;motor
8:39:25,03;265243;397417;54,79;44,13;motor
8:39:24,93;265143;410381;43,89;51,43;motor
8:39:24,83;265042;709181;43,49;48,12;motor
8:39:24,73;264942;737123;46,49;45,33;motor
8:39:24,63;264843;419204;49,27;49,89;motor
8:39:24,53;264744;394045;51,38;68,62;motor
8:39:24,45;264668;395308;47,08;-1;motor
8:39:24,35;264568;395325;47,88;-1;motor
8:39:24,25;264468;395367;63,2;-1;motor
8:39:24,15;264369;395416;68,55;-1;motor
8:39:24,08;264293;395416;-1;-1;motor
8:39:23,98;264193;395408;-1;-1;motor
8:39:23,88;264093;395416;-1;-1;motor
8:39:23,78;263993;395381;-1;-1;motor
8:39:23,68;263893;395442;-1;-1;motor
8:39:23,58;263793;395467;-1;-1;motor
8:39:23,48;263693;395493;-1;-1;motor
8:39:23,38;263593;395434;-1;-1;motor
8:39:23,28;263493;395426;-1;-1;motor
8:39:23,18;263393;395406;-1;-1;motor
