TIME;CH1;CH2;CH3;CH4;CH5
8:54:25,88;1164093;397235;-1;-1;motor
8:54:25,78;1163993;397269;-1;-1;motor
8:54:25,68;1163893;397265;-1;-1;motor
8:54:25,58;1163793;397231;-1;-1;motor
8:54:25,49;1163693;397222;-1;-1;motor
8:54:25,38;1163593;397208;-1;-1;motor
8:54:25,28;1163493;397197;-1;-1;motor
8:54:25,18;1163393;397249;-1;-1;motor
8:54:25,09;1163293;397214;-1;-1;motor
8:54:24,98;1163193;397217;-1;-1;motor
8:54:24,86;1163068;397263;59,68;-1;motor
8:54:24,76;1162967;594425;43,85;-1;motor
8:54:24,66;1162867;1493918;34,4;-1;motor
8:54:24,56;1162767;885603;37,11;-1;motor
8:54:24,43;1162643;406923;40,11;58,07;motor
8:54:24,33;1162541;399552;39,19;36,48;motor
8:54:24,23;1162441;398192;36,89;35,23;motor
8:54:24,13;1162342;550785;38,98;42,46;motor
8:54:24,03;1162242;1042581;41,71;41,55;motor
8:54:23,93;1162143;607929;56,87;39,24;motor
8:54:23,83;1162043;398334;61,23;39,26;motor
8:54:23,76;1161967;397441;-1;42,46;motor
8:54:23,66;1161868;397424;-1;56,53;motor
8:54:23,56;1161769;397445;-1;64,11;motor
8:54:23,49;1161693;397450;-1;-1;motor
8:54:23,39;1161593;397456;-1;-1;motor
8:54:23,28;1161493;397431;-1;-1;motor
8:54:23,18;1161393;397406;-1;-1;motor
8:54:23,09;1161293;397402;-1;-1;motor
8:54:22,98;1161193;397425;-1;-1;motor
8:54:22,89;1161093;397412;-1;-1;motor
8:54:22,78;1160993;397403;-1;-1;motor
8:54:22,69;1160893;397402;-1;-1;motor
8:54:22,58;1160793;397396;-1;-1;motor
