TIME;CH1;CH2;CH3;CH4;CH5
8:38:49,88;230093;397440;-1;-1;motor
8:38:49,78;229993;397427;-1;-1;motor
8:38:49,68;229893;397411;-1;-1;motor
8:38:49,58;229793;397418;-1;-1;motor
8:38:49,48;229693;397403;-1;-1;motor
8:38:49,38;229593;397442;-1;-1;motor
8:38:49,28;229493;397424;-1;-1;motor
8:38:49,18;229393;397378;-1;-1;motor
8:38:49,08;229293;397386;-1;-1;motor
8:38:48,98;229193;397457;-1;-1;motor
8:38:48,85;229069;397403;71,94;-1;motor
8:38:48,75;228968;396617;59,58;-1;motor
8:38:48,65;228867;615502;46,68;-1;motor
8:38:48,55;228768;1132373;46,89;-1;motor
8:38:48,45;228668;581603;50,03;-1;motor
8:38:48,33;228544;400418;50,88;62,87;motor
8:38:48,23;228443;397799;50,71;48,33;motor
8:38:48,13;228343;396577;51,9;46,73;motor
8:38:48,03;228243;411098;51,21;52,1;motor
8:38:47,93;228143;630698;50,2;51,43;motor
8:38:47,83;228044;622877;57,59;55,34;motor
8:38:47,73;227944;407921;70,44;53,47;motor
8:38:47,63;227845;397204;80,18;51,78;motor
8:38:47,55;227768;397189;-1;55,86;motor
8:38:47,45;227669;397199;-1;72,3;motor
8:38:47,35;227570;397194;-1;83,45;motor
8:38:47,28;227493;397170;-1;-1;motor
8:38:47,18;227393;397165;-1;-1;motor
8:38:47,08;227293;397192;-1;-1;motor
8:38:46,98;227193;397201;-1;-1;motor
8:38:46,88;227093;397112;-1;-1;motor
8:38:46,78;226993;397100;-1;-1;motor
8:38:46,68;226893;397129;-1;-1;motor
8:38:46,58;226793;397151;-1;-1;motor
8:38:46,48;226693;397124;-1;-1;motor
8:38:46,38;226593;397077;-1;-1;motor
