TIME;CH1;CH2;CH3;CH4;CH5
8:22:43,98;235893;392866;-1;-1;motor
8:22:43,88;235793;392884;-1;-1;motor
8:22:43,78;235693;392878;-1;-1;motor
8:22:43,68;235593;392868;-1;-1;motor
8:22:43,58;235493;392872;-1;-1;motor
8:22:43,48;235393;392753;-1;-1;motor
8:22:43,38;235293;392678;-1;-1;motor
8:22:43,28;235193;392554;-1;-1;motor
8:22:43,18;235093;429994;-1;-1;motor
8:22:43,08;234993;653293;-1;-1;motor
8:22:42,95;234868;512358;-1;57,4;motor
8:22:42,85;234768;394724;-1;57,83;motor
8:22:42,73;234644;392674;71,7;55,51;motor
8:22:42,63;234543;441582;63,78;47,95;motor
8:22:42,53;234443;649018;57,62;51,43;motor
8:22:42,43;234344;479089;60,3;57,68;motor
8:22:42,33;234245;392870;50,71;79,03;motor
8:22:42,25;234168;392983;56,77;-1;motor
8:22:42,15;234069;392991;65,74;-1;motor
8:22:42,05;233969;393008;76,54;-1;motor
8:22:41,98;233893;392977;-1;-1;motor
8:22:41,88;233793;392982;-1;-1;motor
8:22:41,78;233693;392989;-1;-1;motor
8:22:41,68;233593;393000;-1;-1;motor
8:22:41,58;233493;392954;-1;-1;motor
8:22:41,48;233393;392987;-1;-1;motor
8:22:41,38;233293;392989;-1;-1;motor
8:22:41,28;233193;393001;-1;-1;motor
8:22:41,18;233093;392969;-1;-1;motor
8:22:41,08;232993;392941;-1;-1;motor
