TIME;CH1;CH2;CH3;CH4;CH5
7:47:10,95;97593;406378;-1;-1;motor
7:47:10,85;97493;406376;-1;-1;motor
7:47:10,75;97393;406448;-1;-1;motor
7:47:10,65;97293;406458;-1;-1;motor
7:47:10,55;97193;406433;-1;-1;motor
7:47:10,45;97093;406822;-1;-1;motor
7:47:10,35;96993;406337;-1;-1;motor
7:47:10,25;96893;406513;-1;-1;motor
7:47:10,15;96793;406883;-1;-1;motor
7:47:10,05;96693;487789;-1;-1;motor
7:47:09,92;96568;987786;-1;59,24;motor
7:47:09,82;96468;719427;-1;57,56;motor
7:47:09,70;96345;378172;81,57;56,85;motor
7:47:09,60;96244;381658;66,51;55,03;motor
7:47:09,50;96143;402406;56,8;39,05;motor
7:47:09,40;96044;406530;58,77;62,75;motor
7:47:09,30;95943;416168;56,05;53,68;motor
7:47:09,20;95843;756020;54,52;52,14;motor
7:47:09,10;95743;1066187;37,66;60,64;motor
7:47:09,00;95643;487389;43,34;61,79;motor
7:47:08,90;95544;396784;51,6;65,82;motor
7:47:08,80;95444;404926;54,01;67,97;motor
7:47:08,72;95368;406245;58,1;-1;motor
7:47:08,62;95269;406324;64,98;-1;motor
7:47:08,52;95169;406333;67,66;-1;motor
7:47:08,42;95069;406368;71,43;-1;motor
7:47:08,32;94969;406361;80,83;-1;motor
7:47:08,25;94893;406354;-1;-1;motor
7:47:08,15;94793;406356;-1;-1;motor
7:47:08,05;94693;406336;-1;-1;motor
7:47:07,95;94593;406309;-1;-1;motor
7:47:07,85;94493;406320;-1;-1;motor
7:47:07,75;94393;406331;-1;-1;motor
7:47:07,65;94293;406298;-1;-1;motor
7:47:07,55;94193;406313;-1;-1;motor
7:47:07,45;94093;406307;-1;-1;motor
7:47:07,35;93993;406288;-1;-1;motor
