TIME;CH1;CH2;CH3;CH4;CH5
9:02:55,47;267793;391173;-1;-1;motor
9:02:55,38;267693;391173;-1;-1;motor
9:02:55,27;267593;391174;-1;-1;motor
9:02:55,17;267493;391162;-1;-1;motor
9:02:55,08;267393;391140;-1;-1;motor
9:02:54,97;267293;391110;-1;-1;motor
9:02:54,87;267193;391103;-1;-1;motor
9:02:54,78;267093;391083;-1;-1;motor
9:02:54,68;266993;391181;-1;-1;motor
9:02:54,57;266893;391539;-1;-1;motor
9:02:54,45;266769;391665;65,14;-1;motor
9:02:54,35;266668;391146;56,72;-1;motor
9:02:54,25;266567;795959;44,06;-1;motor
9:02:54,15;266467;1185465;41,71;-1;motor
9:02:54,05;266367;508910;45,24;-1;motor
9:02:53,93;266244;398189;43,66;69,42;motor
9:02:53,82;266142;394209;42,17;46,51;motor
9:02:53,72;266042;392058;37,13;42,91;motor
9:02:53,62;265942;400122;33,61;46,7;motor
9:02:53,53;265842;636110;41,26;44,73;motor
9:02:53,42;265742;699334;45,84;45,31;motor
9:02:53,32;265643;413693;57,42;38,09;motor
9:02:53,25;265567;390845;-1;43,12;motor
9:02:53,15;265467;391095;-1;45,31;motor
9:02:53,05;265368;390958;-1;50,73;motor
9:02:52,95;265269;391000;-1;65,65;motor
9:02:52,88;265193;391035;-1;-1;motor
9:02:52,78;265093;390977;-1;-1;motor
9:02:52,68;264993;390984;-1;-1;motor
9:02:52,58;264893;390968;-1;-1;motor
9:02:52,47;264793;390975;-1;-1;motor
9:02:52,37;264693;390994;-1;-1;motor
9:02:52,27;264593;390985;-1;-1;motor
9:02:52,17;264493;390959;-1;-1;motor
9:02:52,07;264393;391004;-1;-1;motor
9:02:51,97;264293;391018;-1;-1;motor
