TIME;CH1;CH2;CH3;CH4;CH5
8:01:38,96;334193;399831;-1;-1;motor
8:01:38,86;334093;399827;-1;-1;motor
8:01:38,76;333993;399888;-1;-1;motor
8:01:38,66;333893;399909;-1;-1;motor
8:01:38,56;333793;399865;-1;-1;motor
8:01:38,46;333693;399872;-1;-1;motor
8:01:38,36;333593;399904;-1;-1;motor
8:01:38,26;333493;399939;-1;-1;motor
8:01:38,16;333393;399905;-1;-1;motor
8:01:38,06;333293;400061;-1;-1;motor
8:01:37,94;333169;401961;74,41;-1;motor
8:01:37,84;333069;654997;65,24;-1;motor
8:01:37,74;332967;1104463;45,91;-1;motor
8:01:37,64;332867;542436;44,92;-1;motor
8:01:37,51;332743;399099;45,12;62,72;motor
8:01:37,41;332641;399328;32,36;41,11;motor
8:01:37,31;332543;400646;56,35;39,5;motor
8:01:37,21;332442;445411;46,53;40,89;motor
8:01:37,11;332342;769064;40,63;39,94;motor
8:01:37,02;332244;596830;52,96;70,35;motor
8:01:36,92;332144;403356;56,68;60,37;motor
8:01:36,84;332067;400172;-1;38,12;motor
8:01:36,74;331968;400696;-1;49,75;motor
8:01:36,64;331868;400736;-1;60,2;motor
8:01:36,56;331793;400762;-1;-1;motor
8:01:36,46;331693;400799;-1;-1;motor
8:01:36,36;331593;400798;-1;-1;motor
8:01:36,26;331493;400800;-1;-1;motor
8:01:36,16;331393;400805;-1;-1;motor
8:01:36,06;331293;400825;-1;-1;motor
8:01:35,96;331193;400855;-1;-1;motor
8:01:35,86;331093;400902;-1;-1;motor
8:01:35,76;330993;400853;-1;-1;motor
8:01:35,66;330893;400915;-1;-1;motor
