TIME;CH1;CH2;CH3;CH4;CH5
9:03:23,57;295893;391012;-1;-1;motor
9:03:23,47;295793;391030;-1;-1;motor
9:03:23,37;295693;390940;-1;-1;motor
9:03:23,27;295593;390908;-1;-1;motor
9:03:23,17;295493;390949;-1;-1;motor
9:03:23,07;295393;390935;-1;-1;motor
9:03:22,97;295293;390878;-1;-1;motor
9:03:22,87;295193;390866;-1;-1;motor
9:03:22,77;295093;390844;-1;-1;motor
9:03:22,67;294993;390566;-1;-1;motor
9:03:22,55;294869;391229;-1;74,24;motor
9:03:22,45;294769;603603;-1;71,53;motor
9:03:22,35;294668;1236530;-1;54,98;motor
9:03:22,25;294568;671350;-1;49,72;motor
9:03:22,13;294444;393210;72,96;49,87;motor
9:03:22,03;294344;392110;69,05;49,31;motor
9:03:21,93;294243;390235;58,38;53,29;motor
9:03:21,82;294143;390087;52,19;47,51;motor
9:03:21,73;294043;405603;52,19;50,39;motor
9:03:21,62;293943;826132;50,15;49,7;motor
9:03:21,53;293843;424444;52,53;53,61;motor
9:03:21,43;293744;391273;48,45;66,04;motor
9:03:21,35;293668;391283;50,83;-1;motor
9:03:21,25;293568;392467;49,63;-1;motor
9:03:21,15;293468;392702;57,13;-1;motor
9:03:21,05;293369;392724;72,51;-1;motor
9:03:20,97;293293;392692;-1;-1;motor
9:03:20,87;293193;392628;-1;-1;motor
9:03:20,77;293093;392651;-1;-1;motor
9:03:20,67;292993;392687;-1;-1;motor
9:03:20,57;292893;392721;-1;-1;motor
9:03:20,47;292793;392662;-1;-1;motor
9:03:20,37;292693;392653;-1;-1;motor
9:03:20,27;292593;392715;-1;-1;motor
9:03:20,17;292493;392720;-1;-1;motor
9:03:20,07;292393;392625;-1;-1;motor
