TIME;CH1;CH2;CH3;CH4;CH5
8:53:40,57;1120793;389490;-1;-1;motor
8:53:40,47;1120693;389489;-1;-1;motor
8:53:40,37;1120593;389446;-1;-1;motor
8:53:40,27;1120493;389430;-1;-1;motor
8:53:40,17;1120393;389479;-1;-1;motor
8:53:40,07;1120293;389496;-1;-1;motor
8:53:39,97;1120193;389472;-1;-1;motor
8:53:39,87;1120093;389535;-1;-1;motor
8:53:39,77;1119993;389556;-1;-1;motor
8:53:39,67;1119893;389756;-1;-1;motor
8:53:39,54;1119769;390904;68,93;-1;motor
8:53:39,44;1119668;578129;50,83;-1;motor
8:53:39,34;1119567;695449;39,17;-1;motor
8:53:39,24;1119467;421349;40,56;-1;motor
8:53:39,12;1119343;389778;46,67;65,36;motor
8:53:39,02;1119242;387944;45,24;45,33;motor
8:53:38,92;1119142;412542;40,1;42,46;motor
8:53:38,81;1119042;655396;43,46;49,72;motor
8:53:38,72;1118943;580402;47,04;48,93;motor
8:53:38,62;1118843;395140;62,05;44,13;motor
8:53:38,52;1118744;390214;71,81;45,72;motor
8:53:38,44;1118668;390148;-1;48,31;motor
8:53:38,34;1118568;390081;-1;62,84;motor
8:53:38,27;1118493;390078;-1;-1;motor
8:53:38,17;1118393;390112;-1;-1;motor
8:53:38,06;1118293;390087;-1;-1;motor
8:53:37,97;1118193;390061;-1;-1;motor
8:53:37,87;1118093;390108;-1;-1;motor
8:53:37,77;1117993;390095;-1;-1;motor
8:53:37,67;1117893;390089;-1;-1;motor
8:53:37,57;1117793;390071;-1;-1;motor
8:53:37,47;1117693;390057;-1;-1;motor
8:53:37,36;1117593;390029;-1;-1;motor
