TIME;CH1;CH2;CH3;CH4;CH5
8:01:15,36;310593;402328;-1;-1;motor
8:01:15,26;310493;402371;-1;-1;motor
8:01:15,16;310393;402410;-1;-1;motor
8:01:15,06;310293;402389;-1;-1;motor
8:01:14,96;310193;402445;-1;-1;motor
8:01:14,86;310093;402447;-1;-1;motor
8:01:14,76;309993;402434;-1;-1;motor
8:01:14,66;309893;402388;-1;-1;motor
8:01:14,56;309793;402390;-1;-1;motor
8:01:14,46;309693;402360;-1;-1;motor
8:01:14,34;309570;402266;82,11;-1;motor
8:01:14,24;309468;428478;56,8;-1;motor
8:01:14,14;309368;952082;46,92;-1;motor
8:01:14,04;309267;1007013;45,91;-1;motor
8:01:13,94;309168;442339;48,93;-1;motor
8:01:13,81;309043;404108;35,23;60,49;motor
8:01:13,71;308941;402438;34,45;41,79;motor
8:01:13,61;308843;402898;54,66;43,34;motor
8:01:13,51;308742;403132;45,52;42,94;motor
8:01:13,41;308641;880095;44,92;31,09;motor
8:01:13,31;308542;569558;54,66;30,56;motor
8:01:13,22;308444;406544;61,72;50,75;motor
8:01:13,14;308367;406793;-1;44,33;motor
8:01:13,04;308267;408683;-1;42,72;motor
8:01:12,94;308167;408841;-1;46,13;motor
8:01:12,84;308068;408862;-1;59,22;motor
8:01:12,74;307969;408927;-1;67,79;motor
8:01:12,66;307893;408968;-1;-1;motor
8:01:12,56;307793;408969;-1;-1;motor
8:01:12,47;307693;408989;-1;-1;motor
8:01:12,36;307593;409028;-1;-1;motor
8:01:12,26;307493;409040;-1;-1;motor
8:01:12,17;307393;409089;-1;-1;motor
8:01:12,07;307293;409087;-1;-1;motor
8:01:11,96;307193;409101;-1;-1;motor
8:01:11,87;307093;409170;-1;-1;motor
8:01:11,76;306993;409168;-1;-1;motor
