TIME;CH1;CH2;CH3;CH4;CH5
8:15:05,80;377393;396524;-1;-1;motor
8:15:05,70;377293;396551;-1;-1;motor
8:15:05,60;377193;396546;-1;-1;motor
8:15:05,50;377093;396585;-1;-1;motor
8:15:05,40;376993;396568;-1;-1;motor
8:15:05,30;376893;396529;-1;-1;motor
8:15:05,20;376793;396587;-1;-1;motor
8:15:05,10;376693;396568;-1;-1;motor
8:15:05,00;376593;396690;-1;-1;motor
8:15:04,90;376493;396962;-1;-1;motor
8:15:04,77;376369;424145;74,31;-1;motor
8:15:04,67;376268;835652;56,78;-1;motor
8:15:04,57;376167;668917;45,5;-1;motor
8:15:04,47;376067;295824;46,12;-1;motor
8:15:04,35;375943;345250;49,87;54,52;motor
8:15:04,25;375841;435707;36,48;37,9;motor
8:15:04,15;375742;346370;54,47;39,03;motor
8:15:04,05;375642;401276;47,52;46,34;motor
8:15:03,95;375542;617602;48,31;44,54;motor
8:15:03,85;375442;830102;56,63;32,12;motor
8:15:03,75;375344;468451;64,5;49,92;motor
8:15:03,65;375244;391354;71,89;42,74;motor
8:15:03,57;375167;391298;-1;43,17;motor
8:15:03,47;375068;389498;-1;48,76;motor
8:15:03,37;374969;388643;-1;66,66;motor
8:15:03,27;374869;387634;-1;68,63;motor
8:15:03,20;374793;386830;-1;-1;motor
8:15:03,10;374693;385860;-1;-1;motor
8:15:03,00;374593;384936;-1;-1;motor
8:15:02,90;374493;383478;-1;-1;motor
8:15:02,80;374393;381839;-1;-1;motor
8:15:02,70;374293;380288;-1;-1;motor
8:15:02,60;374193;379394;-1;-1;motor
8:15:02,50;374093;377594;-1;-1;motor
8:15:02,40;373993;376972;-1;-1;motor
8:15:02,30;373893;377084;-1;-1;motor
