TIME;CH1;CH2;CH3;CH4;CH5
8:32:00,70;233693;399581;-1;-1;motor
8:32:00,60;233593;399627;-1;-1;motor
8:32:00,50;233493;399692;-1;-1;motor
8:32:00,40;233393;399699;-1;-1;motor
8:32:00,30;233293;399672;-1;-1;motor
8:32:00,20;233193;399690;-1;-1;motor
8:32:00,10;233093;399683;-1;-1;motor
8:32:00,00;232993;399687;-1;-1;motor
8:31:59,90;232893;399736;-1;-1;motor
8:31:59,80;232793;399814;-1;-1;motor
8:31:59,68;232670;399919;86,62;-1;motor
8:31:59,58;232569;399894;74,38;-1;motor
8:31:59,48;232468;399885;63,08;-1;motor
8:31:59,37;232368;400193;52,58;-1;motor
8:31:59,27;232268;450497;51,06;-1;motor
8:31:59,17;232168;1104320;49,87;-1;motor
8:31:59,07;232068;1250168;50,03;-1;motor
8:31:58,97;231968;487934;51,21;-1;motor
8:31:58,85;231844;398157;48,48;65,31;motor
8:31:58,75;231743;397315;50,01;61,02;motor
8:31:58,65;231643;399136;49,46;46,53;motor
8:31:58,55;231543;399150;49,29;48,53;motor
8:31:58,45;231442;411385;44,47;47,92;motor
8:31:58,35;231343;675320;47,68;47,93;motor
8:31:58,25;231243;423798;57,04;46,53;motor
8:31:58,15;231144;402065;64,06;50,04;motor
8:31:58,07;231067;399787;-1;45,72;motor
8:31:57,97;230968;399625;-1;47,93;motor
8:31:57,87;230868;399618;-1;63,27;motor
8:31:57,78;230769;399640;-1;69,17;motor
8:31:57,70;230693;399626;-1;-1;motor
8:31:57,60;230593;399605;-1;-1;motor
8:31:57,50;230493;399601;-1;-1;motor
8:31:57,40;230393;399629;-1;-1;motor
8:31:57,30;230293;399628;-1;-1;motor
8:31:57,20;230193;399620;-1;-1;motor
8:31:57,10;230093;399596;-1;-1;motor
8:31:57,00;229993;399600;-1;-1;motor
8:31:56,90;229893;399571;-1;-1;motor
8:31:56,80;229793;399586;-1;-1;motor
