TIME;CH1;CH2;CH3;CH4;CH5
8:31:47,00;219993;398739;-1;-1;motor
8:31:46,90;219893;398730;-1;-1;motor
8:31:46,80;219793;398766;-1;-1;motor
8:31:46,70;219693;398779;-1;-1;motor
8:31:46,60;219593;398803;-1;-1;motor
8:31:46,50;219493;398790;-1;-1;motor
8:31:46,40;219393;398660;-1;-1;motor
8:31:46,30;219293;398281;-1;-1;motor
8:31:46,20;219193;399162;-1;-1;motor
8:31:46,10;219093;416691;-1;-1;motor
8:31:45,97;218968;917934;-1;54,16;motor
8:31:45,88;218868;1156252;-1;48,41;motor
8:31:45,77;218767;680868;-1;37,64;motor
8:31:45,65;218643;789005;66,3;39,46;motor
8:31:45,55;218543;457516;60,56;42;motor
8:31:45,45;218442;398422;48,07;46,32;motor
8:31:45,35;218342;424789;44,69;44,32;motor
8:31:45,25;218242;753292;44,69;38,33;motor
8:31:45,15;218143;414573;46,89;55,67;motor
8:31:45,05;218043;398634;50,03;62;motor
8:31:44,97;217967;398661;45,29;-1;motor
8:31:44,87;217867;398685;46,49;-1;motor
8:31:44,78;217768;398702;60,42;-1;motor
8:31:44,68;217669;398720;73,76;-1;motor
8:31:44,60;217593;398727;-1;-1;motor
8:31:44,50;217493;398662;-1;-1;motor
8:31:44,40;217393;398622;-1;-1;motor
8:31:44,30;217293;398614;-1;-1;motor
8:31:44,20;217193;398633;-1;-1;motor
8:31:44,10;217093;398662;-1;-1;motor
8:31:44,00;216993;398654;-1;-1;motor
8:31:43,90;216893;398627;-1;-1;motor
8:31:43,80;216793;398600;-1;-1;motor
8:31:43,70;216693;398596;-1;-1;motor
