TIME;CH1;CH2;CH3;CH4;CH5
8:23:27,68;279593;395098;-1;-1;motor
8:23:27,57;279493;395064;-1;-1;motor
8:23:27,48;279393;395072;-1;-1;motor
8:23:27,38;279293;395061;-1;-1;motor
8:23:27,28;279193;395062;-1;-1;motor
8:23:27,18;279093;395064;-1;-1;motor
8:23:27,08;278993;395027;-1;-1;motor
8:23:26,98;278893;395068;-1;-1;motor
8:23:26,88;278793;395457;-1;-1;motor
8:23:26,78;278693;497282;-1;-1;motor
8:23:26,65;278568;765361;-1;58,93;motor
8:23:26,55;278468;488564;-1;55,7;motor
8:23:26,43;278344;396116;69,27;49,91;motor
8:23:26,33;278244;396363;65,07;50,1;motor
8:23:26,23;278143;434664;56,63;41,57;motor
8:23:26,13;278043;731032;53,1;45,53;motor
8:23:26,03;277943;578630;50,88;55,02;motor
8:23:25,93;277844;394911;49,49;64,28;motor
8:23:25,85;277768;394944;52,75;-1;motor
8:23:25,75;277668;394980;62,12;-1;motor
8:23:25,65;277569;394947;70,28;-1;motor
8:23:25,58;277493;394875;-1;-1;motor
8:23:25,48;277393;394897;-1;-1;motor
8:23:25,38;277293;394892;-1;-1;motor
8:23:25,28;277193;394879;-1;-1;motor
8:23:25,18;277093;394886;-1;-1;motor
8:23:25,08;276993;394911;-1;-1;motor
8:23:24,98;276893;394863;-1;-1;motor
8:23:24,88;276793;394811;-1;-1;motor
8:23:24,78;276693;394832;-1;-1;motor
8:23:24,68;276593;394845;-1;-1;motor
