TIME;CH1;CH2;CH3;CH4;CH5
7:59:46,17;221393;399130;-1;-1;motor
7:59:46,07;221293;399083;-1;-1;motor
7:59:45,96;221193;399086;-1;-1;motor
7:59:45,87;221093;399092;-1;-1;motor
7:59:45,77;220993;399060;-1;-1;motor
7:59:45,67;220893;399032;-1;-1;motor
7:59:45,57;220793;399033;-1;-1;motor
7:59:45,47;220693;398853;-1;-1;motor
7:59:45,37;220593;398970;-1;-1;motor
7:59:45,27;220493;434109;-1;-1;motor
7:59:45,14;220369;818492;-1;67,09;motor
7:59:45,04;220268;712214;-1;56,84;motor
7:59:44,94;220168;409978;-1;47,35;motor
7:59:44,82;220044;400236;67,74;46,34;motor
7:59:44,72;219943;412480;56,66;50,76;motor
7:59:44,62;219843;677985;51,93;56,7;motor
7:59:44,52;219743;721082;50,06;45,94;motor
7:59:44,42;219642;421368;36;57,97;motor
7:59:44,32;219544;398429;54,83;59,22;motor
7:59:44,22;219444;399396;50,73;68,79;motor
7:59:44,14;219368;399925;52,27;-1;motor
7:59:44,04;219268;399922;60,87;-1;motor
7:59:43,94;219169;399926;74,07;-1;motor
7:59:43,87;219093;399898;-1;-1;motor
7:59:43,76;218993;399917;-1;-1;motor
7:59:43,67;218893;399923;-1;-1;motor
7:59:43,56;218793;399866;-1;-1;motor
7:59:43,47;218693;399868;-1;-1;motor
7:59:43,37;218593;399898;-1;-1;motor
7:59:43,27;218493;399828;-1;-1;motor
7:59:43,17;218393;399852;-1;-1;motor
7:59:43,07;218293;399867;-1;-1;motor
7:59:42,96;218193;399831;-1;-1;motor
