TIME;CH1;CH2;CH3;CH4;CH5
8:14:35,30;346893;396959;-1;-1;motor
8:14:35,20;346793;396981;-1;-1;motor
8:14:35,10;346693;396959;-1;-1;motor
8:14:35,00;346593;396937;-1;-1;motor
8:14:34,90;346493;396956;-1;-1;motor
8:14:34,80;346393;396974;-1;-1;motor
8:14:34,70;346293;396946;-1;-1;motor
8:14:34,60;346193;396927;-1;-1;motor
8:14:34,50;346093;396938;-1;-1;motor
8:14:34,40;345993;396884;-1;-1;motor
8:14:34,27;345868;396905;59,61;-1;motor
8:14:34,17;345767;752057;45,5;-1;motor
8:14:34,07;345667;716671;38,78;-1;motor
8:14:33,97;345567;418119;41,76;-1;motor
8:14:33,85;345444;398841;46,1;70,64;motor
8:14:33,75;345342;397459;34,69;56,97;motor
8:14:33,65;345241;397328;30,27;36,51;motor
8:14:33,55;345142;397296;47,71;39,96;motor
8:14:33,45;345042;483477;41,3;42,72;motor
8:14:33,35;344942;831812;44,9;43,15;motor
8:14:33,25;344844;561664;57,49;59,92;motor
8:14:33,15;344743;405546;61,98;49,36;motor
8:14:33,07;344667;398605;-1;41,33;motor
8:14:32,97;344567;397049;-1;45,16;motor
8:14:32,86;344454;396977;236,05;60,51;motor
8:14:32,80;344393;396967;-1;-1;motor
8:14:32,70;344293;396975;-1;-1;motor
8:14:32,60;344193;396961;-1;-1;motor
8:14:32,50;344093;396923;-1;-1;motor
8:14:32,40;343993;396921;-1;-1;motor
8:14:32,30;343893;396863;-1;-1;motor
8:14:32,20;343793;396872;-1;-1;motor
8:14:32,10;343693;396891;-1;-1;motor
8:14:32,00;343593;396816;-1;-1;motor
8:14:31,90;343493;396798;-1;-1;motor
