TIME;CH1;CH2;CH3;CH4;CH5
7:46:43,85;70493;404962;-1;-1;motor
7:46:43,75;70393;404952;-1;-1;motor
7:46:43,65;70293;404962;-1;-1;motor
7:46:43,55;70193;404959;-1;-1;motor
7:46:43,45;70093;404974;-1;-1;motor
7:46:43,35;69993;404937;-1;-1;motor
7:46:43,25;69893;405009;-1;-1;motor
7:46:43,15;69793;405029;-1;-1;motor
7:46:43,05;69693;404970;-1;-1;motor
7:46:42,95;69593;405208;-1;-1;motor
7:46:42,82;69468;545566;-1;60,8;motor
7:46:42,72;69368;1338712;-1;57,69;motor
7:46:42,62;69268;992556;-1;53,17;motor
7:46:42,50;69144;467177;73,09;50,27;motor
7:46:42,40;69044;406381;74,36;51,3;motor
7:46:42,30;68944;407698;64,4;56,23;motor
7:46:42,20;68844;405529;60,2;56,7;motor
7:46:42,10;68743;405587;57,37;46,56;motor
7:46:42,00;68642;406142;40,17;46,37;motor
7:46:41,90;68542;427301;38,33;51,3;motor
7:46:41,80;68443;814734;42,02;54,71;motor
7:46:41,70;68343;1329143;46,53;57,44;motor
7:46:41,60;68244;782575;53,3;62,49;motor
7:46:41,50;68145;419308;59,9;71,1;motor
7:46:41,42;68068;404898;52,12;-1;motor
7:46:41,32;67968;405457;54,31;-1;motor
7:46:41,22;67868;404646;56,68;-1;motor
7:46:41,12;67768;403691;57,78;-1;motor
7:46:41,02;67668;403118;59,49;-1;motor
7:46:40,92;67568;395613;61,31;-1;motor
7:46:40,82;67468;405370;62,85;-1;motor
7:46:40,72;67369;405705;64,12;-1;motor
7:46:40,62;67269;405699;68,33;-1;motor
7:46:40,52;67169;405678;69,18;-1;motor
7:46:40,42;67069;405666;71,58;-1;motor
7:46:40,32;66969;405638;72,73;-1;motor
7:46:40,22;66869;405623;75,6;-1;motor
7:46:40,15;66793;405631;-1;-1;motor
7:46:40,05;66693;405621;-1;-1;motor
7:46:39,95;66593;405587;-1;-1;motor
7:46:39,85;66493;405601;-1;-1;motor
7:46:39,75;66393;405570;-1;-1;motor
7:46:39,65;66293;405537;-1;-1;motor
7:46:39,55;66193;405515;-1;-1;motor
7:46:39,45;66093;405540;-1;-1;motor
7:46:39,35;65993;405524;-1;-1;motor
7:46:39,25;65893;405475;-1;-1;motor
