TIME;CH1;CH2;CH3;CH4;CH5
8:31:37,10;210093;398160;-1;-1;motor
8:31:37,00;209993;398157;-1;-1;motor
8:31:36,90;209893;398099;-1;-1;motor
8:31:36,80;209793;398109;-1;-1;motor
8:31:36,70;209693;398100;-1;-1;motor
8:31:36,60;209593;398093;-1;-1;motor
8:31:36,50;209493;398081;-1;-1;motor
8:31:36,40;209393;398141;-1;-1;motor
8:31:36,30;209293;398460;-1;-1;motor
8:31:36,20;209193;398436;-1;-1;motor
8:31:36,08;209069;398017;68,15;-1;motor
8:31:35,97;208968;397837;63,09;-1;motor
8:31:35,87;208867;397589;46,1;-1;motor
8:31:35,77;208767;505769;45,7;-1;motor
8:31:35,67;208667;1209524;41,74;-1;motor
8:31:35,57;208567;408941;44,09;-1;motor
8:31:35,47;208467;397849;42,21;-1;motor
8:31:35,35;208342;399137;42,45;43,32;motor
8:31:35,25;208242;399520;45,29;41,07;motor
8:31:35,15;208142;429051;44,9;42,46;motor
8:31:35,05;208042;645426;40,83;41,54;motor
8:31:34,95;207943;530329;49,49;46,72;motor
8:31:34,85;207843;400077;59,44;44,92;motor
8:31:34,77;207768;398506;-1;47,32;motor
8:31:34,67;207667;398459;-1;42,69;motor
8:31:34,57;207560;398400;331,89;56,8;motor
8:31:34,47;207469;398442;-1;64,4;motor
8:31:34,40;207393;398483;-1;-1;motor
8:31:34,30;207293;398488;-1;-1;motor
8:31:34,20;207193;398466;-1;-1;motor
8:31:34,10;207093;398421;-1;-1;motor
8:31:34,00;206993;398401;-1;-1;motor
8:31:33,90;206893;398462;-1;-1;motor
8:31:33,80;206793;398443;-1;-1;motor
8:31:33,70;206693;398424;-1;-1;motor
8:31:33,60;206593;398453;-1;-1;motor
8:31:33,50;206493;398429;-1;-1;motor
