TIME;CH1;CH2;CH3;CH4;CH5
8:53:30,27;1110493;389052;-1;-1;motor
8:53:30,17;1110393;389081;-1;-1;motor
8:53:30,07;1110293;389095;-1;-1;motor
8:53:29,97;1110193;389007;-1;-1;motor
8:53:29,87;1110093;388983;-1;-1;motor
8:53:29,77;1109993;388954;-1;-1;motor
8:53:29,67;1109893;388926;-1;-1;motor
8:53:29,57;1109793;388728;-1;-1;motor
8:53:29,47;1109693;387676;-1;-1;motor
8:53:29,37;1109593;407852;-1;-1;motor
8:53:29,24;1109469;772891;-1;65,67;motor
8:53:29,14;1109368;756252;-1;53,82;motor
8:53:29,04;1109267;406394;-1;45,52;motor
8:53:28,92;1109144;389013;66,25;47,93;motor
8:53:28,82;1109043;388886;56,73;47,32;motor
8:53:28,72;1108943;390188;44,66;53,3;motor
8:53:28,62;1108843;523967;43,66;61,86;motor
8:53:28,52;1108742;701918;46,25;46,12;motor
8:53:28,42;1108643;435175;47,06;58,09;motor
8:53:28,32;1108543;387719;47,45;63,27;motor
8:53:28,24;1108467;388763;46,46;-1;motor
8:53:28,14;1108368;388765;50,51;-1;motor
8:53:28,04;1108269;388812;64,86;-1;motor
8:53:27,94;1108169;388783;77;-1;motor
8:53:27,86;1108093;388747;-1;-1;motor
8:53:27,77;1107993;388771;-1;-1;motor
8:53:27,67;1107893;388800;-1;-1;motor
8:53:27,57;1107793;388761;-1;-1;motor
8:53:27,47;1107693;388706;-1;-1;motor
8:53:27,37;1107593;388736;-1;-1;motor
8:53:27,27;1107493;388760;-1;-1;motor
8:53:27,16;1107393;388799;-1;-1;motor
8:53:27,07;1107293;388797;-1;-1;motor
8:53:26,97;1107193;388797;-1;-1;motor
