TIME;CH1;CH2;CH3;CH4;CH5
8:30:55,00;167993;397583;-1;-1;motor
8:30:54,90;167893;397605;-1;-1;motor
8:30:54,80;167793;397511;-1;-1;motor
8:30:54,70;167693;397494;-1;-1;motor
8:30:54,60;167593;397469;-1;-1;motor
8:30:54,50;167493;397471;-1;-1;motor
8:30:54,40;167393;397417;-1;-1;motor
8:30:54,30;167293;397313;-1;-1;motor
8:30:54,20;167193;397133;-1;-1;motor
8:30:54,10;167093;404242;-1;-1;motor
8:30:53,98;166969;801325;-1;70,25;motor
8:30:53,88;166868;1147220;-1;56,35;motor
8:30:53,78;166767;499077;-1;46,53;motor
8:30:53,67;166667;393650;-1;46,32;motor
8:30:53,55;166543;398200;64,21;43,73;motor
8:30:53,45;166443;400957;51,23;49,72;motor
8:30:53,35;166343;405432;48,72;47,93;motor
8:30:53,25;166242;613214;47,68;45,72;motor
8:30:53,15;166143;451460;48,07;48,33;motor
8:30:53,05;166043;397337;50,16;58,38;motor
8:30:52,97;165968;395609;50,51;-1;motor
8:30:52,88;165868;395680;48,07;-1;motor
8:30:52,78;165768;395691;52,74;-1;motor
8:30:52,68;165669;395743;64,9;-1;motor
8:30:52,60;165593;395713;-1;-1;motor
8:30:52,50;165493;395716;-1;-1;motor
8:30:52,40;165393;395702;-1;-1;motor
8:30:52,30;165293;395705;-1;-1;motor
8:30:52,20;165193;395694;-1;-1;motor
8:30:52,10;165093;395691;-1;-1;motor
8:30:52,00;164993;395674;-1;-1;motor
8:30:51,90;164893;395668;-1;-1;motor
8:30:51,80;164793;395685;-1;-1;motor
8:30:51,70;164693;395645;-1;-1;motor
