TIME;CH1;CH2;CH3;CH4;CH5
8:00:10,87;246093;404320;-1;-1;motor
8:00:10,77;245993;404296;-1;-1;motor
8:00:10,66;245893;404214;-1;-1;motor
8:00:10,57;245793;404074;-1;-1;motor
8:00:10,47;245693;403275;-1;-1;motor
8:00:10,37;245593;401806;-1;-1;motor
8:00:10,27;245493;401932;-1;-1;motor
8:00:10,16;245393;400283;-1;-1;motor
8:00:10,06;245293;405250;-1;-1;motor
8:00:09,96;245193;778315;-1;-1;motor
8:00:09,84;245068;1226132;-1;52,8;motor
8:00:09,74;244967;540047;-1;44,56;motor
8:00:09,64;244867;403218;-1;43,15;motor
8:00:09,52;244744;403330;66,2;46,55;motor
8:00:09,42;244645;404173;53,27;76,35;motor
8:00:09,32;244543;510578;51,23;58,38;motor
8:00:09,21;244442;1128418;51,4;42,94;motor
8:00:09,12;244342;1005377;38,31;47,15;motor
8:00:09,02;244243;453982;40,39;62,32;motor
8:00:08,92;244144;404051;56,66;61,19;motor
8:00:08,84;244068;403567;49,87;-1;motor
8:00:08,74;243968;403503;50,4;-1;motor
8:00:08,64;243868;403500;51,42;-1;motor
8:00:08,54;243768;403404;56,8;-1;motor
8:00:08,44;243668;403384;63,27;-1;motor
8:00:08,34;243569;403351;68,6;-1;motor
8:00:08,24;243469;403354;71,91;-1;motor
8:00:08,14;243369;403350;77,74;-1;motor
8:00:08,07;243293;403350;-1;-1;motor
8:00:07,97;243193;403339;-1;-1;motor
8:00:07,87;243093;403311;-1;-1;motor
8:00:07,76;242993;403296;-1;-1;motor
8:00:07,67;242893;403303;-1;-1;motor
8:00:07,56;242793;403294;-1;-1;motor
8:00:07,47;242693;403268;-1;-1;motor
8:00:07,37;242593;403265;-1;-1;motor
8:00:07,27;242493;403235;-1;-1;motor
8:00:07,17;242393;403228;-1;-1;motor
