TIME;CH1;CH2;CH3;CH4;CH5
8:30:44,30;157293;394868;-1;-1;motor
8:30:44,20;157193;394824;-1;-1;motor
8:30:44,10;157093;394814;-1;-1;motor
8:30:44,00;156993;394876;-1;-1;motor
8:30:43,90;156893;394861;-1;-1;motor
8:30:43,80;156793;394799;-1;-1;motor
8:30:43,70;156693;394814;-1;-1;motor
8:30:43,60;156593;394783;-1;-1;motor
8:30:43,50;156493;394699;-1;-1;motor
8:30:43,40;156393;394455;-1;-1;motor
8:30:43,28;156270;393991;86,44;-1;motor
8:30:43,18;156168;393958;61,12;-1;motor
8:30:43,08;156068;486789;48,29;-1;motor
8:30:42,98;155967;1264499;45,29;-1;motor
8:30:42,88;155867;1005855;44,09;-1;motor
8:30:42,75;155744;419722;44,92;69,03;motor
8:30:42,65;155642;394740;42,89;49,34;motor
8:30:42,55;155542;394147;44,69;43,92;motor
8:30:42,45;155442;394400;48,29;44,71;motor
8:30:42,35;155342;394784;45,69;45,53;motor
8:30:42,25;155242;419362;42,21;44,93;motor
8:30:42,15;155142;706038;45,69;48,12;motor
8:30:42,05;155043;633557;58,17;47,52;motor
8:30:41,95;154944;404938;62,53;50,58;motor
8:30:41,87;154867;395134;-1;43,12;motor
8:30:41,77;154767;394222;-1;45,52;motor
8:30:41,68;154668;394242;-1;61,29;motor
8:30:41,58;154569;394257;-1;67,35;motor
8:30:41,50;154493;394263;-1;-1;motor
8:30:41,40;154393;394275;-1;-1;motor
8:30:41,30;154293;394282;-1;-1;motor
8:30:41,20;154193;394254;-1;-1;motor
8:30:41,10;154093;394254;-1;-1;motor
8:30:41,00;153993;394313;-1;-1;motor
8:30:40,90;153893;394348;-1;-1;motor
8:30:40,80;153793;394317;-1;-1;motor
8:30:40,70;153693;394336;-1;-1;motor
8:30:40,60;153593;394345;-1;-1;motor
