TIME;CH1;CH2;CH3;CH4;CH5
9:44:19,14;196093;387345;-1;-1;motor
9:44:19,04;195993;387340;-1;-1;motor
9:44:18,94;195893;387362;-1;-1;motor
9:44:18,84;195793;387392;-1;-1;motor
9:44:18,74;195693;387379;-1;-1;motor
9:44:18,64;195593;387414;-1;-1;motor
9:44:18,54;195493;387501;-1;-1;motor
9:44:18,44;195393;387496;-1;-1;motor
9:44:18,34;195293;387390;-1;-1;motor
9:44:18,24;195193;387289;-1;-1;motor
9:44:18,12;195068;387624;-1;61,29;motor
9:44:18,02;194968;436522;-1;53,29;motor
9:44:17,92;194868;1234482;-1;50,39;motor
9:44:17,82;194767;530339;-1;40,85;motor
9:44:17,72;194667;381561;-1;41,07;motor
9:44:17,59;194543;369450;57,01;46,32;motor
9:44:17,49;194443;386488;56,6;40,87;motor
9:44:17,39;194343;393452;56,6;45,7;motor
9:44:17,29;194242;388757;45,86;43,3;motor
9:44:17,19;194142;387268;41,97;49,89;motor
9:44:17,09;194042;460020;44,47;43,53;motor
9:44:16,99;193942;965777;41,97;47,51;motor
9:44:16,89;193843;822109;44,26;53,29;motor
9:44:16,79;193743;411811;41,26;60,75;motor
9:44:16,72;193667;389136;43,24;-1;motor
9:44:16,62;193567;388509;44,47;-1;motor
9:44:16,52;193468;388296;49,99;-1;motor
9:44:16,42;193368;388232;56,58;-1;motor
9:44:16,32;193269;388213;64,16;-1;motor
9:44:16,24;193193;388207;-1;-1;motor
9:44:16,14;193093;388206;-1;-1;motor
9:44:16,04;192993;388196;-1;-1;motor
9:44:15,94;192893;388170;-1;-1;motor
9:44:15,84;192793;388165;-1;-1;motor
9:44:15,74;192693;388163;-1;-1;motor
9:44:15,64;192593;388156;-1;-1;motor
9:44:15,54;192493;388148;-1;-1;motor
9:44:15,44;192393;388140;-1;-1;motor
9:44:15,34;192293;388106;-1;-1;motor
