TIME;CH1;CH2;CH3;CH4;CH5
8:12:21,30;212893;396888;-1;-1;motor
8:12:21,20;212793;396865;-1;-1;motor
8:12:21,10;212693;396830;-1;-1;motor
8:12:21,00;212593;396855;-1;-1;motor
8:12:20,90;212493;396825;-1;-1;motor
8:12:20,80;212393;396788;-1;-1;motor
8:12:20,70;212293;396813;-1;-1;motor
8:12:20,60;212193;396808;-1;-1;motor
8:12:20,50;212093;397205;-1;-1;motor
8:12:20,40;211993;400693;-1;-1;motor
8:12:20,28;211869;398905;74,31;-1;motor
8:12:20,17;211768;394012;56,78;-1;motor
8:12:20,07;211667;736886;43,3;-1;motor
8:12:19,97;211567;845999;42,89;-1;motor
8:12:19,85;211444;395744;49,86;67,79;motor
8:12:19,75;211343;392669;46,31;53,17;motor
8:12:19,65;211242;392545;43,3;36,51;motor
8:12:19,55;211141;392302;37,39;37,2;motor
8:12:19,45;211043;392344;56,77;54,54;motor
8:12:19,35;210942;407243;48,29;42,48;motor
8:12:19,25;210842;807654;49,49;42,5;motor
8:12:19,15;210743;1368746;56,49;52,99;motor
8:12:19,05;210644;685811;67,59;49,92;motor
8:12:18,95;210544;394950;69,83;47,54;motor
8:12:18,87;210467;392310;-1;40,89;motor
8:12:18,77;210367;392575;-1;40,2;motor
8:12:18,67;210267;392559;-1;45,16;motor
8:12:18,57;210168;392509;-1;52,31;motor
8:12:18,47;210068;392512;-1;56,85;motor
8:12:18,40;209993;392486;-1;-1;motor
8:12:18,30;209893;392502;-1;-1;motor
8:12:18,20;209793;392478;-1;-1;motor
8:12:18,10;209693;392486;-1;-1;motor
8:12:18,00;209593;392481;-1;-1;motor
8:12:17,90;209493;392473;-1;-1;motor
8:12:17,80;209393;392434;-1;-1;motor
8:12:17,70;209293;392445;-1;-1;motor
8:12:17,60;209193;392469;-1;-1;motor
8:12:17,50;209093;392447;-1;-1;motor
