TIME;CH1;CH2;CH3;CH4;CH5
7:59:31,87;207093;398258;-1;-1;motor
7:59:31,77;206993;398291;-1;-1;motor
7:59:31,67;206893;398289;-1;-1;motor
7:59:31,57;206793;398317;-1;-1;motor
7:59:31,47;206693;398308;-1;-1;motor
7:59:31,36;206593;398330;-1;-1;motor
7:59:31,27;206493;398320;-1;-1;motor
7:59:31,17;206393;398329;-1;-1;motor
7:59:31,07;206293;398322;-1;-1;motor
7:59:30,97;206193;398982;-1;-1;motor
7:59:30,84;206070;401080;83,81;-1;motor
7:59:30,74;205969;406986;68,86;-1;motor
7:59:30,64;205868;828344;47,52;-1;motor
7:59:30,54;205767;1229154;45,12;-1;motor
7:59:30,44;205668;530702;47,92;-1;motor
7:59:30,32;205543;397395;37,87;63,01;motor
7:59:30,21;205441;397302;33,41;43,13;motor
7:59:30,12;205343;399154;55,51;40,41;motor
7:59:30,02;205242;398874;51,76;41,79;motor
7:59:29,91;205142;415755;43,12;42,48;motor
7:59:29,81;205042;838528;45,31;43,96;motor
7:59:29,72;204944;1289765;57,23;58,67;motor
7:59:29,62;204844;610306;63,97;49,91;motor
7:59:29,54;204768;398211;-1;56,56;motor
7:59:29,44;204667;397049;-1;39,72;motor
7:59:29,34;204567;397245;-1;40,42;motor
7:59:29,24;204467;397667;-1;44,14;motor
7:59:29,14;204368;397525;-1;56,68;motor
7:59:29,04;204268;397446;-1;57,81;motor
7:59:28,94;204168;397420;-1;59,92;motor
7:59:28,87;204093;397420;-1;-1;motor
7:59:28,77;203993;397452;-1;-1;motor
7:59:28,67;203893;397374;-1;-1;motor
7:59:28,57;203793;397348;-1;-1;motor
7:59:28,47;203693;397418;-1;-1;motor
7:59:28,37;203593;397392;-1;-1;motor
7:59:28,27;203493;397370;-1;-1;motor
7:59:28,17;203393;397404;-1;-1;motor
7:59:28,07;203293;397451;-1;-1;motor
7:59:27,97;203193;397400;-1;-1;motor
